t,T_e,T_p
720.3030303030303,306.8187077534685,306.6592561121476
720.4040404040404,306.81857613184053,306.65926744838606
720.5050505050505,306.81844462810307,306.65927877446654
720.6060606060606,306.81831324215966,306.6592900903972
720.7070707070707,306.8181819739142,306.65930139618644
720.8080808080808,306.8180508232702,306.6593126918426
720.9090909090909,306.8179197901315,306.6593239773739
721.010101010101,306.81778887440186,306.65933525278865
721.1111111111111,306.8176580759852,306.65934651809516
721.2121212121212,306.81752739478543,306.6593577733017
721.3131313131313,306.8173968307065,306.6593690184165
721.4141414141415,306.81726638365245,306.659380253448
721.5151515151515,306.8171360535273,306.65939147840425
721.6161616161617,306.8170058402352,306.65940269329366
721.7171717171717,306.81687574368027,306.6594138981244
721.8181818181819,306.8167457637668,306.6594250929048
721.9191919191919,306.8166159003991,306.6594362776431
722.020202020202,306.8164861534813,306.6594474523476
722.1212121212121,306.816356522918,306.6594586170264
722.2222222222222,306.81622700861345,306.65946977168784
722.3232323232323,306.8160976104722,306.6594809163401
722.4242424242424,306.81596832839875,306.6594920509915
722.5252525252525,306.81583916229766,306.6595031756502
722.6262626262626,306.81571011207365,306.6595142903244
722.7272727272727,306.8155811776313,306.6595253950224
722.8282828282828,306.8154523588754,306.6595364897523
722.929292929293,306.8153236557107,306.65954757452243
723.030303030303,306.81519506804193,306.6595586493409
723.1313131313132,306.8150665957741,306.659569714216
723.2323232323232,306.81493823881215,306.65958076915575
723.3333333333334,306.814809997061,306.6595918141686
723.4343434343434,306.81468187042566,306.65960284926257
723.5353535353536,306.8145538588112,306.6596138744458
723.6363636363636,306.81442596212287,306.6596248897266
723.7373737373738,306.8142981802657,306.65963589511307
723.8383838383838,306.8141705131451,306.65964689061343
723.939393939394,306.8140429606662,306.65965787623577
724.040404040404,306.8139155227344,306.6596688519883
724.1414141414141,306.81378819925516,306.6596798178791
724.2424242424242,306.81366099013377,306.65969077391645
724.3434343434343,306.8135338952758,306.65970172010844
724.4444444444445,306.8134069145868,306.6597126564632
724.5454545454545,306.8132800479723,306.6597235829888
724.6464646464647,306.81315329533794,306.65973449969357
724.7474747474747,306.81302665658956,306.65974540658544
724.8484848484849,306.8129001316327,306.6597563036727
724.9494949494949,306.8127737203733,306.6597671909633
725.0505050505051,306.8126474227171,306.65977806846547
725.1515151515151,306.81252123857007,306.6597889361873
725.2525252525253,306.81239516783813,306.65979979413686
725.3535353535353,306.81226921042725,306.6598106423223
725.4545454545455,306.8121433662435,306.6598214807517
725.5555555555555,306.812017635193,306.65983230943317
725.6565656565657,306.81189201718183,306.6598431283748
725.7575757575758,306.81176651211626,306.65985393758467
725.8585858585859,306.8116411199025,306.65986473707085
725.959595959596,306.8115158404469,306.65987552684146
726.060606060606,306.8113906736557,306.65988630690447
726.1616161616162,306.8112656194354,306.65989707726806
726.2626262626262,306.81114067769244,306.65990783794024
726.3636363636364,306.81101584833334,306.6599185889291
726.4646464646464,306.8108911312646,306.6599293302427
726.5656565656566,306.81076652639285,306.659940061889
726.6666666666666,306.81064203362473,306.6599507838762
726.7676767676768,306.81051765286696,306.65996149621213
726.8686868686868,306.8103933840263,306.65997219890505
726.969696969697,306.81026922700954,306.65998289196284
727.070707070707,306.8101451817236,306.6599935753936
727.1717171717172,306.8100212480753,306.66000424920543
727.2727272727273,306.80989742597166,306.6600149134062
727.3737373737374,306.80977371531975,306.660025568004
727.4747474747475,306.80965011602643,306.66003621300683
727.5757575757576,306.809526627999,306.66004684842267
727.6767676767677,306.80940325114454,306.66005747425953
727.7777777777778,306.80927998537027,306.66006809052556
727.8787878787879,306.8091568305835,306.66007869722847
727.979797979798,306.8090337866915,306.66008929437646
728.0808080808081,306.8089108536017,306.6600998819775
728.1818181818181,306.8087880312214,306.6601104600395
728.2828282828283,306.80866531945816,306.6601210285705
728.3838383838383,306.8085427182195,306.66013158757835
728.4848484848485,306.8084202274129,306.66014213707115
728.5858585858585,306.80829784694606,306.6601526770569
728.6868686868687,306.8081755767267,306.66016320754335
728.7878787878788,306.8080534166624,306.66017372853867
728.8888888888889,306.8079313666611,306.66018424005074
728.989898989899,306.8078094266304,306.6601947420874
729.0909090909091,306.80768759647833,306.6602052346567
729.1919191919192,306.80756587611285,306.6602157177666
729.2929292929293,306.80744426544186,306.660226191425
729.3939393939394,306.8073227643734,306.66023665563984
729.4949494949495,306.8072013728155,306.660247110419
729.5959595959596,306.8070800906764,306.6602575557704
729.6969696969697,306.80695891786416,306.660267991702
729.7979797979798,306.80683785428704,306.6602784182217
729.89898989899,306.8067168998534,306.6602888353374
730.0,306.80659605447147,306.66029924305695
730.10101010101,306.80647531804965,306.6603096413883
730.2020202020202,306.80635469049645,306.6603200303394
730.3030303030303,306.8062341717203,306.66033040991806
730.4040404040404,306.80611376162966,306.66034078013223
730.5050505050505,306.8059934601332,306.6603511409897
730.6060606060606,306.80587326713953,306.6603614924984
730.7070707070707,306.8057531825574,306.6603718346662
730.8080808080808,306.8056332062955,306.6603821675009
730.9090909090909,306.8055133382626,306.66039249101055
731.010101010101,306.8053935783675,306.6604028052028
731.1111111111111,306.80527392651913,306.6604131100856
731.2121212121212,306.8051543826264,306.66042340566673
731.3131313131313,306.8050349465984,306.66043369195415
731.4141414141415,306.8049156183441,306.66044396895563
731.5151515151515,306.8047963977726,306.6604542366791
731.6161616161617,306.804677284793,306.66046449513215
731.7171717171717,306.80455827931456,306.66047474432287
731.8181818181819,306.80443938124654,306.660484984259
731.9191919191919,306.80432059049815,306.66049521494836
732.020202020202,306.8042019069788,306.6605054363987
732.1212121212121,306.8040833305978,306.6605156486178
732.2222222222222,306.80396486126466,306.6605258516136
732.3232323232323,306.80384649888896,306.66053604539394
732.4242424242424,306.8037282433801,306.6605462299664
732.5252525252525,306.80361009464775,306.660556405339
732.6262626262626,306.80349205260154,306.6605665715193
732.7272727272727,306.80337411715124,306.6605767285153
732.8282828282828,306.8032562882065,306.66058687633466
732.929292929293,306.8031385656772,306.66059701498517
733.030303030303,306.80302094947314,306.6606071444747
733.1313131313132,306.8029034395043,306.6606172648108
733.2323232323232,306.8027860356805,306.66062737600146
733.3333333333334,306.8026687379119,306.6606374780543
733.4343434343434,306.8025515461085,306.6606475709771
733.5353535353536,306.8024344601803,306.6606576547776
733.6363636363636,306.8023174800376,306.6606677294636
733.7373737373738,306.8022006055905,306.66067779504283
733.8383838383838,306.8020838367494,306.660687851523
733.939393939394,306.8019671734245,306.66069789891185
734.040404040404,306.8018506155261,306.66070793721707
734.1414141414141,306.80173416296475,306.66071796644644
734.2424242424242,306.8016178156509,306.66072798660764
734.3434343434343,306.80150157349505,306.6607379977084
734.4444444444445,306.80138543640766,306.66074799975644
734.5454545454545,306.80126940429943,306.6607579927594
734.6464646464647,306.801153477081,306.6607679767251
734.7474747474747,306.80103765466316,306.66077795166115
734.8484848484849,306.80092193695657,306.66078791757525
734.9494949494949,306.8008063238721,306.6607978744751
735.0505050505051,306.8006908153206,306.6608078223684
735.1515151515151,306.800575411213,306.6608177612628
735.2525252525253,306.8004601114603,306.660827691166
735.3535353535353,306.80034491597354,306.6608376120857
735.4545454545455,306.8002298246637,306.66084752402946
735.5555555555555,306.8001148374419,306.660857427005
735.6565656565657,306.7999999542194,306.66086732102
735.7575757575758,306.7998851749074,306.6608772060821
735.8585858585859,306.7997704994171,306.66088708219894
735.959595959596,306.7996559276599,306.6608969493782
736.060606060606,306.79954145954713,306.66090680762744
736.1616161616162,306.7994270949903,306.6609166569543
736.2626262626262,306.7993128339008,306.6609264973666
736.3636363636364,306.7991986761902,306.66093632887174
736.4646464646464,306.7990846217701,306.6609461514774
736.5656565656566,306.79897067055197,306.66095596519125
736.6666666666666,306.7988568224477,306.6609657700208
736.7676767676768,306.79874307736895,306.66097556597384
736.8686868686868,306.7986294352275,306.6609853530578
736.969696969697,306.7985158959351,306.6609951312804
737.070707070707,306.79840245940375,306.6610049006491
737.1717171717172,306.79828912554535,306.6610146611717
737.2727272727273,306.7981758942718,306.66102441285557
737.3737373737374,306.79806276549533,306.6610341557084
737.4747474747475,306.79794973912783,306.66104388973775
737.5757575757576,306.7978368150815,306.6610536149512
737.6767676767677,306.79772399326856,306.66106333135633
737.7777777777778,306.79761127360126,306.66107303896075
737.8787878787879,306.79749865599183,306.6610827377719
737.979797979798,306.7973861403526,306.6610924277973
738.0808080808081,306.797273726596,306.66110210904475
738.1818181818181,306.79716141463456,306.6611117815216
738.2828282828283,306.79704920438064,306.66112144523544
738.3838383838383,306.7969370957468,306.6611311001938
738.4848484848485,306.7968250886457,306.66114074640427
738.5858585858585,306.79671318298983,306.6611503838743
738.6868686868687,306.7966013786921,306.6611600126115
738.7878787878788,306.79648967566516,306.6611696326233
738.8888888888889,306.79637807382176,306.6611792439173
738.989898989899,306.79626657307483,306.66118884650086
739.0909090909091,306.7961551733372,306.66119844038167
739.1919191919192,306.79604387452184,306.66120802556725
739.2929292929293,306.7959326765418,306.66121760206494
739.3939393939394,306.79582157931003,306.6612271698823
739.4949494949495,306.7957105827397,306.6612367290268
739.5959595959596,306.7955996867439,306.66124627950603
739.6969696969697,306.795488891236,306.6612558213274
739.7979797979798,306.7953781961291,306.6612653544984
739.89898989899,306.7952676013365,306.66127487902645
740.0,306.7951571067716,306.66128439491905
740.10101010101,306.7950467123478,306.6612939021837
740.2020202020202,306.79493641797865,306.6613034008278
740.3030303030303,306.7948262235775,306.66131289085894
740.4040404040404,306.794716129058,306.6613223722844
740.5050505050505,306.79460613433366,306.6613318451117
740.6060606060606,306.7944962393182,306.6613413093483
740.7070707070707,306.7943864439254,306.6613507650016
740.8080808080808,306.7942767480691,306.6613602120791
740.9090909090909,306.7941671516628,306.66136965058814
741.010101010101,306.79405765462053,306.66137908053616
741.1111111111111,306.7939482568563,306.6613885019307
741.2121212121212,306.79383895828397,306.66139791477906
741.3131313131313,306.79372975881756,306.66140731908865
741.4141414141415,306.79362065837114,306.6614167148669
741.5151515151515,306.7935116568588,306.6614261021212
741.6161616161617,306.7934027541948,306.66143548085904
741.7171717171717,306.7932939502933,306.6614448510877
741.8181818181819,306.7931852450685,306.66145421281465
741.9191919191919,306.79307663843485,306.6614635660472
742.020202020202,306.79296813030663,306.6614729107928
742.1212121212121,306.7928597205983,306.66148224705876
742.2222222222222,306.7927514092243,306.6614915748525
742.3232323232323,306.7926431960992,306.6615008941815
742.4242424242424,306.79253508113754,306.6615102050528
742.5252525252525,306.7924270642539,306.66151950747405
742.6262626262626,306.7923191453631,306.66152880145256
742.7272727272727,306.7922113243797,306.6615380869956
742.8282828282828,306.79210360121857,306.6615473641106
742.929292929293,306.7919959757945,306.6615566328048
743.030303030303,306.7918884480224,306.6615658930856
743.1313131313132,306.7917810178172,306.66157514496035
743.2323232323232,306.7916736850938,306.6615843884364
743.3333333333334,306.79156644976734,306.66159362352096
743.4343434343434,306.7914593117528,306.6616028502214
743.5353535353536,306.79135227096543,306.6616120685451
743.6363636363636,306.7912453273203,306.66162127849935
743.7373737373738,306.7911384807327,306.66163048009145
743.8383838383838,306.79103173111787,306.66163967332864
743.939393939394,306.7909250783912,306.66164885821826
744.040404040404,306.79081852246804,306.66165803476764
744.1414141414141,306.7907120632638,306.66166720298406
744.2424242424242,306.79060570069413,306.6616763628748
744.3434343434343,306.79049943467436,306.6616855144471
744.4444444444445,306.79039326512014,306.6616946577082
744.5454545454545,306.79028719194713,306.6617037926655
744.6464646464647,306.7901812150711,306.6617129193262
744.7474747474747,306.7900753344076,306.66172203769753
744.8484848484849,306.7899695498726,306.66173114778684
744.9494949494949,306.78986386138183,306.6617402496013
745.0505050505051,306.7897582688512,306.6617493431482
745.1515151515151,306.78965277219675,306.6617584284348
745.2525252525253,306.7895473713344,306.6617675054683
745.3535353535353,306.7894420661802,306.6617765742559
745.4545454545455,306.78933685665015,306.6617856348049
745.5555555555555,306.78923174266055,306.6617946871225
745.6565656565657,306.7891267241275,306.661803731216
745.7575757575758,306.78902180096736,306.66181276709256
745.8585858585859,306.7889169730963,306.66182179475936
745.959595959596,306.7888122404308,306.66183081422366
746.060606060606,306.7887076028871,306.6618398254926
746.1616161616162,306.7886030603818,306.6618488285735
746.2626262626262,306.7884986128313,306.6618578234735
746.3636363636364,306.78839426015224,306.66186681019974
746.4646464646464,306.78829000226114,306.66187578875946
746.5656565656566,306.78818583907463,306.6618847591598
746.6666666666666,306.78808177050956,306.66189372140803
746.7676767676768,306.78797779648255,306.66190267551127
746.8686868686868,306.7878739169105,306.6619116214767
746.969696969697,306.78777013171015,306.6619205593114
747.070707070707,306.78766644079855,306.66192948902267
747.1717171717172,306.7875628440926,306.66193841061767
747.2727272727273,306.7874593415092,306.66194732410344
747.3737373737374,306.78735593296557,306.66195622948715
747.4747474747475,306.7872526183788,306.66196512677607
747.5757575757576,306.787149397666,306.66197401597714
747.6767676767677,306.7870462707443,306.6619828970977
747.7777777777778,306.78694323753115,306.66199177014477
747.8787878787879,306.78684029794374,306.6620006351254
747.979797979798,306.78673745189946,306.66200949204693
748.0808080808081,306.78663469931575,306.6620183409163
748.1818181818181,306.78653204011005,306.6620271817407
748.2828282828283,306.7864294741999,306.6620360145273
748.3838383838383,306.78632700150285,306.662044839283
748.4848484848485,306.78622462193647,306.6620536560151
748.5858585858585,306.78612233541855,306.6620624647306
748.6868686868687,306.78602014186674,306.6620712654367
748.7878787878788,306.7859180411988,306.6620800581403
748.8888888888889,306.78581603333254,306.6620888428486
748.989898989899,306.78571411818587,306.6620976195687
749.0909090909091,306.7856122956767,306.6621063883077
749.1919191919192,306.785510565723,306.6621151490725
749.2929292929293,306.78540892824276,306.6621239018704
749.3939393939394,306.78530738315413,306.6621326467083
749.4949494949495,306.7852059303751,306.6621413835933
749.5959595959596,306.7851045698241,306.66215011253246
749.6969696969697,306.7850033014192,306.6621588335328
749.7979797979798,306.7849021250786,306.66216754660144
749.89898989899,306.7848010407207,306.66217625174534
750.0,306.7847000482639,306.6621849489715
750.10101010101,306.78459914762664,306.6621936382871
750.2020202020202,306.7844983387274,306.6622023196991
750.3030303030303,306.7843976214847,306.66221099321444
750.4040404040404,306.78429699581704,306.6622196588403
750.5050505050505,306.7841964616432,306.6622283165835
750.6060606060606,306.78409601888177,306.6622369664512
750.7070707070707,306.7839956674515,306.6622456084503
750.8080808080808,306.78389540727125,306.6622542425879
750.9090909090909,306.78379523825976,306.6622628688709
751.010101010101,306.78369516033587,306.66227148730644
751.1111111111111,306.7835951734187,306.6622800979013
751.2121212121212,306.7834952774271,306.66228870066266
751.3131313131313,306.7833954722801,306.66229729559734
751.4141414141415,306.7832957578969,306.6623058827124
751.5151515151515,306.78319613419654,306.6623144620148
751.6161616161617,306.78309660109824,306.66232303351154
751.7171717171717,306.7829971585213,306.6623315972095
751.8181818181819,306.782897806385,306.66234015311574
751.9191919191919,306.78279854460857,306.6623487012371
752.020202020202,306.7826993731114,306.66235724158054
752.1212121212121,306.78260029181325,306.66236577415316
752.2222222222222,306.7825013006332,306.6623742989617
752.3232323232323,306.7824023994911,306.6623828160132
752.4242424242424,306.7823035883064,306.6623913253145
752.5252525252525,306.7822048669987,306.6623998268727
752.6262626262626,306.7821062354879,306.66240832069457
752.7272727272727,306.7820076936936,306.66241680678706
752.8282828282828,306.7819092415356,306.6624252851571
752.929292929293,306.7818108789337,306.6624337558116
753.030303030303,306.781712605808,306.6624422187575
753.1313131313132,306.78161442207835,306.66245067400166
753.2323232323232,306.78151632766475,306.66245912155097
753.3333333333334,306.7814183224871,306.66246756141226
753.4343434343434,306.7813204064658,306.6624759935925
753.5353535353536,306.78122257952083,306.6624844180986
753.6363636363636,306.7811248415724,306.6624928349374
753.7373737373738,306.7810271925408,306.66250124411573
753.8383838383838,306.78092963234633,306.66250964564057
753.939393939394,306.78083216090937,306.6625180395186
754.040404040404,306.7807347781503,306.6625264257569
754.1414141414141,306.7806374839896,306.66253480436217
754.2424242424242,306.7805402783478,306.66254317534134
754.3434343434343,306.78044316114546,306.6625515387012
754.4444444444445,306.78034613230307,306.6625598944486
754.5454545454545,306.78024919174146,306.6625682425904
754.6464646464647,306.78015233938123,306.6625765831335
754.7474747474747,306.78005557514325,306.66258491608465
754.8484848484849,306.7799588989482,306.6625932414507
754.9494949494949,306.7798623107171,306.6626015592384
755.0505050505051,306.7797658103708,306.6626098694547
755.1515151515151,306.7796693978302,306.6626181721063
755.2525252525253,306.7795730730165,306.6626264672001
755.3535353535353,306.7794768358505,306.6626347547428
755.4545454545455,306.77938068625355,306.6626430347412
755.5555555555555,306.7792846241467,306.6626513072022
755.6565656565657,306.77918864945127,306.6626595721326
755.7575757575758,306.77909276208845,306.6626678295391
755.8585858585859,306.77899696197954,306.6626760794284
755.959595959596,306.77890124904604,306.6626843218075
756.060606060606,306.7788056232093,306.66269255668306
756.1616161616162,306.7787100843908,306.6627007840618
756.2626262626262,306.7786146325121,306.66270900395057
756.3636363636364,306.77851926749463,306.66271721635604
756.4646464646464,306.77842398926015,306.662725421285
756.5656565656566,306.77832879773035,306.6627336187443
756.6666666666666,306.7782336928269,306.6627418087406
756.7676767676768,306.7781386744717,306.6627499912805
756.8686868686868,306.7780437425864,306.662758166371
756.969696969697,306.777948897093,306.6627663340187
757.070707070707,306.7778541379134,306.6627744942304
757.1717171717172,306.77775946496956,306.66278264701276
757.2727272727273,306.7776648781836,306.66279079237245
757.3737373737374,306.77757037747745,306.6627989303163
757.4747474747475,306.7774759627734,306.6628070608509
757.5757575757576,306.7773816339936,306.6628151839831
757.6767676767677,306.77728739106027,306.66282329971955
757.7777777777778,306.7771932338957,306.6628314080669
757.8787878787879,306.7770991624222,306.6628395090318
757.979797979798,306.7770051765621,306.66284760262107
758.0808080808081,306.776911276238,306.6628556888414
758.1818181818181,306.77681746137233,306.6628637676993
758.2828282828283,306.7767237318876,306.66287183920167
758.3838383838383,306.7766300877064,306.662879903355
758.4848484848485,306.7765365287514,306.6628879601661
758.5858585858585,306.77644305494533,306.6628960096415
758.6868686868687,306.7763496662108,306.6629040517879
758.7878787878788,306.7762563624708,306.66291208661204
758.8888888888889,306.776163143648,306.6629201141204
758.989898989899,306.7760700096653,306.6629281343198
759.0909090909091,306.77597696044586,306.66293614721684
759.1919191919192,306.77588399591247,306.6629441528181
759.2929292929293,306.7757911159882,306.6629521511303
759.3939393939394,306.77569832059623,306.66296014215993
759.4949494949495,306.7756056096597,306.6629681259138
759.5959595959596,306.77551298310175,306.6629761023983
759.6969696969697,306.77542044084566,306.66298407162026
759.7979797979798,306.77532798281476,306.6629920335862
759.89898989899,306.7752356089324,306.6629999883027
760.0,306.775143319122,306.6630079357764
760.10101010101,306.7750511133069,306.6630158760139
760.2020202020202,306.7749589914107,306.6630238090218
760.3030303030303,306.774866953357,306.6630317348067
760.4040404040404,306.7747749990693,306.6630396533751
760.5050505050505,306.77468312847134,306.66304756473363
760.6060606060606,306.7745913414868,306.66305546888896
760.7070707070707,306.7744996380395,306.6630633658475
760.8080808080808,306.7744080180531,306.66307125561593
760.9090909090909,306.7743164814516,306.66307913820077
761.010101010101,306.77422502815887,306.66308701360856
761.1111111111111,306.77413365809883,306.66309488184595
761.2121212121212,306.7740423711956,306.66310274291936
761.3131313131313,306.7739511673731,306.6631105968354
761.4141414141415,306.77386004655557,306.6631184436006
761.5151515151515,306.7737690086671,306.6631262832216
761.6161616161617,306.773678053632,306.66313411570474
761.7171717171717,306.77358718137447,306.66314194105667
761.8181818181819,306.7734963918187,306.6631497592839
761.9191919191919,306.77340568488927,306.6631575703929
762.020202020202,306.7733150605105,306.66316537439025
762.1212121212121,306.773224518607,306.6631731712825
762.2222222222222,306.77313405910303,306.66318096107597
762.3232323232323,306.7730436819233,306.6631887437773
762.4242424242424,306.77295338699247,306.663196519393
762.5252525252525,306.7728631742352,306.66320428792955
762.6262626262626,306.7727730435762,306.6632120493934
762.7272727272727,306.77268299494017,306.66321980379104
762.8282828282828,306.77259302825206,306.663227551129
762.929292929293,306.77250314343667,306.6632352914137
763.030303030303,306.772413340419,306.66324302465165
763.1313131313132,306.77232361912394,306.6632507508493
763.2323232323232,306.77223397947654,306.6632584700131
763.3333333333334,306.77214442140183,306.6632661821494
763.4343434343434,306.7720549448251,306.6632738872649
763.5353535353536,306.7719655496714,306.66328158536595
763.6363636363636,306.771876235866,306.6632892764589
763.7373737373738,306.7717870033341,306.66329696055027
763.8383838383838,306.77169785200124,306.66330463764643
763.939393939394,306.77160878179257,306.6633123077539
764.040404040404,306.7715197926337,306.6633199708791
764.1414141414141,306.77143088445007,306.6633276270284
764.2424242424242,306.77134205716715,306.66333527620833
764.3434343434343,306.77125331071056,306.6633429184251
764.4444444444445,306.7711646450059,306.66335055368523
764.5454545454545,306.77107605997895,306.6633581819952
764.6464646464647,306.77098755555545,306.66336580336133
764.7474747474747,306.7708991316611,306.66337341779
764.8484848484849,306.77081078822175,306.66338102528766
764.9494949494949,306.77072252516336,306.66338862586065
765.0505050505051,306.7706343424119,306.6633962195154
765.1515151515151,306.77054623989324,306.66340380625826
765.2525252525253,306.7704582175335,306.66341138609556
765.3535353535353,306.7703702752587,306.6634189590337
765.4545454545455,306.77028241299513,306.66342652507916
765.5555555555555,306.77019463066887,306.66343408423813
765.6565656565657,306.77010692820613,306.6634416365171
765.7575757575758,306.77001930553337,306.6634491819223
765.8585858585859,306.7699317625768,306.6634567204602
765.959595959596,306.7698442992629,306.6634642521371
766.060606060606,306.76975691551803,306.6634717769593
766.1616161616162,306.7696696112688,306.66347929493315
766.2626262626262,306.7695823864417,306.663486806065
766.3636363636364,306.76949524096324,306.66349431036116
766.4646464646464,306.76940817476026,306.663501807828
766.5656565656566,306.76932118775943,306.6635092984718
766.6666666666666,306.76923427988737,306.66351678229887
766.7676767676768,306.7691474510709,306.66352425931547
766.8686868686868,306.76906070123704,306.663531729528
766.969696969697,306.76897403031256,306.6635391929427
767.070707070707,306.76888743822445,306.66354664956594
767.1717171717172,306.7688009248997,306.66355409940394
767.2727272727273,306.76871449026544,306.66356154246296
767.3737373737374,306.7686281342487,306.66356897874937
767.4747474747475,306.7685418567767,306.6635764082694
767.5757575757576,306.7684556577766,306.6635838310293
767.6767676767677,306.76836953717566,306.6635912470354
767.7777777777778,306.7682834949012,306.66359865629386
767.8787878787879,306.7681975308806,306.6636060588111
767.979797979798,306.76811164504136,306.6636134545933
768.0808080808081,306.7680258373108,306.6636208436467
768.1818181818181,306.76794010761654,306.66362822597756
768.2828282828283,306.767854455886,306.6636356015921
768.3838383838383,306.76776888204694,306.66364297049654
768.4848484848485,306.76768338602704,306.66365033269716
768.5858585858585,306.76759796775394,306.6636576882002
768.6868686868687,306.7675126271554,306.66366503701187
768.7878787878788,306.7674273641593,306.6636723791384
768.8888888888889,306.76734217869347,306.6636797145859
768.989898989899,306.76725707068584,306.66368704336077
769.0909090909091,306.7671720400644,306.66369436546915
769.1919191919192,306.76708708675716,306.6637016809172
769.2929292929293,306.76700221069217,306.6637089897111
769.3939393939394,306.76691741179764,306.6637162918571
769.4949494949495,306.76683269000165,306.6637235873614
769.5959595959596,306.7667480452325,306.66373087623015
769.6969696969697,306.7666634774184,306.6637381584695
769.7979797979798,306.7665789864877,306.66374543408574
769.89898989899,306.76649457236874,306.663752703085
770.0,306.76641023499,306.6637599654734
770.10101010101,306.76632597428005,306.66376722125705
770.2020202020202,306.76624179016727,306.66377447044226
770.3030303030303,306.7661576825803,306.6637817130351
770.4040404040404,306.76607365144775,306.66378894904176
770.5050505050505,306.76598969669834,306.6637961784684
770.6060606060606,306.7659058182608,306.6638034013211
770.7070707070707,306.7658220160639,306.66381061760603
770.8080808080808,306.7657382900364,306.66381782732924
770.9090909090909,306.76565464010736,306.66382503049704
771.010101010101,306.7655710662056,306.66383222711545
771.1111111111111,306.7654875682601,306.6638394171906
771.2121212121212,306.76540414619996,306.6638466007285
771.3131313131313,306.76532079995417,306.6638537777355
771.4141414141415,306.76523752945195,306.66386094821746
771.5151515151515,306.76515433462254,306.6638681121807
771.6161616161617,306.76507121539504,306.66387526963115
771.7171717171717,306.76498817169886,306.663882420575
771.8181818181819,306.7649052034633,306.66388956501834
771.9191919191919,306.7648223106178,306.6638967029672
772.020202020202,306.76473949309167,306.6639038344277
772.1212121212121,306.76465675081454,306.6639109594059
772.2222222222222,306.76457408371584,306.6639180779078
772.3232323232323,306.76449149172527,306.6639251899396
772.4242424242424,306.7644089747725,306.6639322955074
772.5252525252525,306.76432653278715,306.6639393946171
772.6262626262626,306.764244165699,306.6639464872748
772.7272727272727,306.7641618734378,306.6639535734866
772.8282828282828,306.7640796559334,306.6639606532585
772.929292929293,306.76399751311584,306.66396772659664
773.030303030303,306.7639154449149,306.66397479350695
773.1313131313132,306.7638334512607,306.6639818539955
773.2323232323232,306.76375153208323,306.6639889080683
773.3333333333334,306.76366968731264,306.6639959557314
773.4343434343434,306.76358791687903,306.6640029969908
773.5353535353536,306.76350622071266,306.66401003185257
773.6363636363636,306.76342459874377,306.66401706032264
773.7373737373738,306.76334305090256,306.664024082407
773.8383838383838,306.7632615771196,306.6640310981118
773.939393939394,306.7631801773251,306.66403810744293
774.040404040404,306.7630988514497,306.66404511040645
774.1414141414141,306.76301759942373,306.6640521070083
774.2424242424242,306.76293642117787,306.6640590972543
774.3434343434343,306.7628553166427,306.6640660811507
774.4444444444445,306.7627742857489,306.6640730587034
774.5454545454545,306.7626933284271,306.66408002991835
774.6464646464647,306.7626124446081,306.6640869948015
774.7474747474747,306.76253163422285,306.6640939533588
774.8484848484849,306.76245089720203,306.6641009055963
774.9494949494949,306.76237023347664,306.6641078515198
775.0505050505051,306.7622896429777,306.66411479113543
775.1515151515151,306.76220912563616,306.664121724449
775.2525252525253,306.762128681383,306.66412865146646
775.3535353535353,306.7620483101495,306.66413557219386
775.4545454545455,306.7619680118668,306.6641424866371
775.5555555555555,306.76188778646605,306.664149394802
775.6565656565657,306.76180763387856,306.6641562966945
775.7575757575758,306.76172755403564,306.6641631923206
775.8585858585859,306.76164754686863,306.6641700816862
775.959595959596,306.7615676123091,306.6641769647972
776.060606060606,306.7614877502883,306.66418384165956
776.1616161616162,306.761407960738,306.66419071227904
776.2626262626262,306.76132824358956,306.66419757666165
776.3636363636364,306.7612485987748,306.66420443481326
776.4646464646464,306.7611690262252,306.66421128673977
776.5656565656566,306.76108952587265,306.66421813244705
776.6666666666666,306.7610100976488,306.664224971941
776.7676767676768,306.76093074148554,306.66423180522736
776.8686868686868,306.7608514573148,306.6642386323122
776.969696969697,306.7607722450685,306.6642454532014
777.070707070707,306.7606931046785,306.6642522679006
777.1717171717172,306.76061403607696,306.6642590764158
777.2727272727273,306.76053503919593,306.6642658787529
777.3737373737374,306.76045611396756,306.66427267491764
777.4747474747475,306.760377260324,306.6642794649159
777.5757575757576,306.76029847819746,306.66428624875357
777.6767676767677,306.7602197675203,306.66429302643644
777.7777777777778,306.7601411282248,306.6642997979704
777.8787878787879,306.76006256024345,306.66430656336115
777.979797979798,306.7599840635085,306.6643133226147
778.0808080808081,306.75990563795267,306.66432007573667
778.1818181818181,306.7598272835083,306.66432682273296
778.2828282828283,306.75974900010806,306.66433356360943
778.3838383838383,306.75967078768457,306.6643402983719
778.4848484848485,306.75959264617063,306.66434702702605
778.5858585858585,306.7595145754989,306.66435374957774
778.6868686868687,306.7594365756021,306.6643604660328
778.7878787878788,306.75935864641315,306.6643671763969
778.8888888888889,306.75928078786495,306.664373880676
778.989898989899,306.7592029998905,306.66438057887575
779.0909090909091,306.7591252824227,306.664387271002
779.1919191919192,306.7590476353946,306.66439395706044
779.2929292929293,306.75897005873935,306.66440063705693
779.3939393939394,306.7588925523902,306.66440731099715
779.4949494949495,306.7588151162801,306.6644139788869
779.5959595959596,306.7587377503425,306.6644206407319
779.6969696969697,306.75866045451056,306.66442729653795
