2theta,intensity,temperature,number,best_fit
3.4650000000000003,0.0004909180166912126,200.0,4,0.0010811460205223126
3.475,0.0006381934216985763,200.0,4,0.0010833159572065287
3.4850000000000003,0.00034364261168384877,200.0,4,0.0010853672110299143
3.495,0.0004418262150220913,200.0,4,0.0010871596291872798
3.5050000000000003,0.00014727540500736376,200.0,4,0.001088574963225724
3.515,0.0002454590083456063,200.0,4,0.0010895231480195862
3.5250000000000004,0.00034364261168384877,200.0,4,0.0010899466170899517
3.535,0.00039273441335297007,200.0,4,0.0010898224720281415
3.545,0.0004909180166912126,200.0,4,0.0010891624614450862
3.555,0.0006381934216985763,200.0,4,0.0010880108595999471
3.565,0.0007854688267059401,200.0,4,0.0010864404586091337
3.575,0.00034364261168384877,200.0,4,0.0010845469938459832
3.585,0.0007363770250368188,200.0,4,0.0010824424041422569
3.595,0.0004418262150220913,200.0,4,0.0010802473826954937
3.605,0.00039273441335297007,200.0,4,0.0010780836990157182
3.615,0.00034364261168384877,200.0,4,0.0010760667665542384
3.625,0.00019636720667648503,200.0,4,0.0010742988964254044
3.6350000000000002,0.00039273441335297007,200.0,4,0.0010728636181040997
3.645,0.0004418262150220913,200.0,4,0.0010718213678022831
3.6550000000000002,0.0004909180166912126,200.0,4,0.0010712067501036885
3.665,0.0004418262150220913,200.0,4,0.0010710274747452594
3.6750000000000003,0.00019636720667648503,200.0,4,0.0010712649648129016
3.685,0.00034364261168384877,200.0,4,0.0010718765315479214
3.6950000000000003,0.0005400098183603339,200.0,4,0.0010727989203768464
3.705,0.0002454590083456063,200.0,4,0.0010739529577384562
3.7150000000000003,0.0006381934216985763,200.0,4,0.0010752489726944937
3.725,0.00039273441335297007,200.0,4,0.0010765926337409414
3.7350000000000003,0.0006381934216985763,200.0,4,0.001077890830811301
3.745,0.00039273441335297007,200.0,4,0.0010790572448596339
3.7550000000000003,0.00039273441335297007,200.0,4,0.0010800172809382312
3.765,0.0004909180166912126,200.0,4,0.0010807120924424297
3.7750000000000004,0.000589101620029455,200.0,4,0.0010811014902996966
3.785,0.0004909180166912126,200.0,4,0.0010811656067412614
3.795,0.0002945508100147275,200.0,4,0.0010809052639215056
3.805,0.0004418262150220913,200.0,4,0.001080341077971085
3.815,0.0004418262150220913,200.0,4,0.0010795114042408804
3.825,0.000589101620029455,200.0,4,0.0010784692951834457
3.835,0.00014727540500736376,200.0,4,0.0010772786949472843
3.845,0.0004418262150220913,200.0,4,0.001076010131684781
3.855,0.00034364261168384877,200.0,4,0.0010747361882127394
3.865,0.0002945508100147275,200.0,4,0.0010735270335414128
3.875,0.0004418262150220913,200.0,4,0.0010724462825221237
3.8850000000000002,0.00039273441335297007,200.0,4,0.0010715474200842473
3.895,0.0004418262150220913,200.0,4,0.0010708709827385464
3.9050000000000002,0.00034364261168384877,200.0,4,0.0010704426363978645
3.915,0.0005400098183603339,200.0,4,0.0010702722297529733
3.9250000000000003,0.0004909180166912126,200.0,4,0.0010703538403089177
3.935,0.00034364261168384877,200.0,4,0.0010706667695837132
3.9450000000000003,0.00039273441335297007,200.0,4,0.0010711773884931255
3.955,0.0004909180166912126,200.0,4,0.0010718416867302862
3.9650000000000003,0.00014727540500736376,200.0,4,0.001072608343505518
3.975,0.00034364261168384877,200.0,4,0.001073422113093659
3.9850000000000003,0.000589101620029455,200.0,4,0.0010742273085394829
3.995,0.0005400098183603339,200.0,4,0.001074975548881595
0.205,0.17538598695141225,250.0,5,0.367565191985711
0.215,0.19293269035944405,250.0,5,0.38474235646167576
0.22499999999999998,0.21278923694128138,250.0,5,0.4018443762753874
0.235,0.24395185800543018,250.0,5,0.41886568880588443
0.245,0.26927908578838594,250.0,5,0.4358035630702189
0.255,0.29557887911820724,250.0,5,0.45265501116872164
0.265,0.33788548040685656,250.0,5,0.469416762030656
0.275,0.3689265307776472,250.0,5,0.4860852317127305
0.285,0.40730234631438184,250.0,5,0.5026564893702506
0.295,0.4575110426713134,250.0,5,0.5191262181548983
0.305,0.4592940795072335,250.0,5,0.5354896701376488
0.315,0.5205251853953073,250.0,5,0.5517416141620688
0.32499999999999996,0.5687887506585079,250.0,5,0.5678762752916582
0.33499999999999996,0.6325323175426512,250.0,5,0.5838872642109998
0.345,0.6256433115856871,250.0,5,0.5997674945556349
0.355,0.6362604854723022,250.0,5,0.615509085654878
0.365,0.6743526360578677,250.0,5,0.6311032475414011
0.375,0.6503221623373993,250.0,5,0.6465401442652952
0.385,0.6824168253839608,250.0,5,0.6618087304848244
0.395,0.7026786076103254,250.0,5,0.6768965549025909
0.405,0.7044616444462456,250.0,5,0.691789522249526
0.415,0.7193743161648499,250.0,5,0.7064716030117889
0.425,0.7414596587915874,250.0,5,0.7209244766901517
0.435,0.7592495035863355,250.0,5,0.735127089700783
0.44499999999999995,0.7828342180978239,250.0,5,0.7490551025103664
0.45499999999999996,0.7882238521700369,250.0,5,0.7626801914003254
0.46499999999999997,0.8094581999432671,250.0,5,0.7759691570723314
0.475,0.8416339101187341,250.0,5,0.7888827730977146
0.485,0.8512379948940308,250.0,5,0.8013742787052066
0.495,0.8764031284191757,250.0,5,0.8133873772285608
0.505,0.9094298334481501,250.0,5,0.8248535346650183
0.515,0.916035174453945,250.0,5,0.8356882665692826
0.525,0.9517364347367995,250.0,5,0.8457859278765755
0.535,0.9544109899906795,250.0,5,0.8550122270547463
0.545,0.9627993678323946,250.0,5,0.8631931720131466
0.555,0.9537220893949833,250.0,5,0.8700982141549294
0.565,0.9782388458888844,250.0,5,0.8754135439669849
0.575,0.9799003120314463,250.0,5,0.8786977832932972
0.585,0.9385662762896625,250.0,5,0.8793041912364746
0.595,1.0,250.0,5,0.8762343318072487
0.605,0.9288000972565548,250.0,5,0.8678410830372401
0.615,0.9140495197957612,250.0,5,0.8512087926747087
0.625,0.8393645905093813,250.0,5,0.8212605294090215
0.635,0.7473355756372331,250.0,5,0.7722368868877644
0.645,0.670867609514933,250.0,5,0.7024193027921143
0.655,0.581067390687685,250.0,5,0.6126914210124889
0.665,0.5155813105320745,250.0,5,0.508789438190875
0.675,0.4323053855817158,250.0,5,0.4041353945071301
0.6849999999999999,0.38724318191028084,250.0,5,0.3152650785752559
0.695,0.31648903837581555,250.0,5,0.25243708713141916
0.705,0.26425416379624755,250.0,5,0.21497190887765485
0.715,0.22413583498804557,250.0,5,0.1950339538270971
0.725,0.1923653604571058,250.0,5,0.18386214564294634
0.735,0.17372452080885034,250.0,5,0.1751705399493424
0.745,0.15642095878753495,250.0,5,0.165611878840837
0.755,0.14499331361186532,250.0,5,0.1540268959252147
0.765,0.14458807796733802,250.0,5,0.14057442696536557
0.775,0.13701017141467764,250.0,5,0.12607309658879481
0.7849999999999999,0.1285002228796045,250.0,5,0.11156029447400627
0.7949999999999999,0.11387121611216923,250.0,5,0.09800961781703414
0.8049999999999999,0.101633099647445,250.0,5,0.08616267445126054
0.815,0.08663938079993518,250.0,5,0.07645053385379282
0.825,0.07553592413988736,250.0,5,0.06898734977101448
0.835,0.06232524212829761,250.0,5,0.06361719279101676
0.845,0.05523361834906999,250.0,5,0.05999218258096238
0.855,0.04449487376909673,250.0,5,0.05766035014166578
0.865,0.04388702030230579,250.0,5,0.056146117956952755
0.875,0.04011832880820197,250.0,5,0.05501302709499378
0.885,0.03999675811484379,250.0,5,0.05390493105769674
0.895,0.04481906228471856,250.0,5,0.0525667077751958
0.905,0.044900109413624024,250.0,5,0.05084818764121337
0.9149999999999999,0.04571058070267861,250.0,5,0.0486958569103134
0.9249999999999999,0.04591319852494225,250.0,5,0.04613666853492241
0.9349999999999999,0.045426915751509506,250.0,5,0.04325759564591949
0.945,0.04461644446245492,250.0,5,0.040183788701991394
0.955,0.03999675811484379,250.0,5,0.037057518206909446
0.965,0.03740324998986911,250.0,5,0.0340195266463101
0.975,0.034890788993799896,250.0,5,0.03119393522936855
0.985,0.02860963650362686,250.0,5,0.028677405165919316
0.995,0.026178222636463102,250.0,5,0.026532816159496
1.0050000000000001,0.023544190947035703,250.0,5,0.024787305404697958
1.0150000000000001,0.02192324836892653,250.0,5,0.02343414077375299
1.0250000000000001,0.019572881630668233,250.0,5,0.02243762068263922
1.0350000000000001,0.01531790736313166,250.0,5,0.021740029123174867
1.045,0.017506179843579044,250.0,5,0.021269636384088454
1.055,0.018924504599424567,250.0,5,0.020948811263591965
1.065,0.01932974024395186,250.0,5,0.02070146998038844
1.075,0.019208169550593672,250.0,5,0.02045929401756031
1.085,0.01961340519512096,250.0,5,0.020166368732049626
1.095,0.021801677675568343,250.0,5,0.01978209927643127
1.105,0.02143696559549378,250.0,5,0.019282432902193603
1.115,0.021153300644324677,250.0,5,0.01865954933488385
1.125,0.01969445232402642,250.0,5,0.01792027310525178
1.135,0.020707541435344656,250.0,5,0.01708351718376774
1.145,0.021072253515419217,250.0,5,0.01617709137823157
1.155,0.017830368359200877,250.0,5,0.015234207138258765
1.165,0.01714146776350448,250.0,5,0.01428998743997972
1.175,0.015277383798678934,250.0,5,0.01337825044888044
1.185,0.014710053896340721,250.0,5,0.012528782596918467
1.195,0.013210682011589741,250.0,5,0.011765254677212665
1.205,0.010374032499898692,250.0,5,0.01110386809356825
1.215,0.010617173886615067,250.0,5,0.010552752383587471
1.225,0.010495603193256878,250.0,5,0.01011207442787995
1.235,0.00984722616201321,250.0,5,0.009774768693570463
1.245,0.009523037646391378,250.0,5,0.00952775971254467
1.2550000000000001,0.009158325566316815,250.0,5,0.009353524607839208
1.2650000000000001,0.010049843984276857,250.0,5,0.009231835128202075
1.2750000000000001,0.010333508935445962,250.0,5,0.009141524144804559
1.2850000000000001,0.010049843984276857,250.0,5,0.009062138576995296
1.2950000000000002,0.008874660615147708,250.0,5,0.008975366209188986
1.3050000000000002,0.009198849130769543,250.0,5,0.008866154545499598
1.3150000000000002,0.00883413705069498,250.0,5,0.008723472561860313
1.3250000000000002,0.009360943388580461,250.0,5,0.008540698205416029
1.3350000000000002,0.008712566357336792,250.0,5,0.008315643567393366
1.3450000000000002,0.00883413705069498,250.0,5,0.0080502542330116
1.3550000000000002,0.006686388134700329,250.0,5,0.0077500383782781075
1.365,0.007091623779227621,250.0,5,0.007423294228883613
1.375,0.006889005956963975,250.0,5,0.007080211432239755
1.385,0.0053896340722129924,250.0,5,0.0067319229797174725
1.395,0.00603801110345666,250.0,5,0.006389580101689194
1.405,0.005024921992138429,250.0,5,0.006063513833559628
1.415,0.0049843984276856995,250.0,5,0.005762534701589212
1.425,0.005024921992138429,250.0,5,0.005493407328918156
1.435,0.0032824087206710702,250.0,5,0.005260520916134205
1.445,0.004538639218705677,250.0,5,0.00506576070660013
1.455,0.0035660736718401754,250.0,5,0.004908570819472343
1.465,0.004498115654252948,250.0,5,0.004786186173709196
1.475,0.004700733476516595,250.0,5,0.004694001355797549
1.485,0.003971309316367468,250.0,5,0.0046260376519405184
1.495,0.004781780605422054,250.0,5,0.004575466235117089
1.5050000000000001,0.004295497831989302,250.0,5,0.004535145559085914
1.5150000000000001,0.004700733476516595,250.0,5,0.004498134020690212
1.5250000000000001,0.004336021396442031,250.0,5,0.004458144384828574
1.5350000000000001,0.005024921992138429,250.0,5,0.0044099136834912026
1.5450000000000002,0.0049438748632329695,250.0,5,0.00434947060990884
1.5550000000000002,0.004781780605422054,250.0,5,0.004274291145797745
1.5650000000000002,0.0049843984276856995,250.0,5,0.004183341651998658
1.5750000000000002,0.004295497831989302,250.0,5,0.004077016377018896
1.5850000000000002,0.00441706852534749,250.0,5,0.003956982861935385
1.5950000000000002,0.003768691494103822,250.0,5,0.0038259537351231793
1.6050000000000002,0.004133403574178384,250.0,5,0.0036874067145268334
1.615,0.0034850265429347167,250.0,5,0.0035452762102192253
1.625,0.004011832880820197,250.0,5,0.003403639801662935
1.635,0.0031608380273128824,250.0,5,0.00326642120915597
1.645,0.0033634558495765294,250.0,5,0.003137128427758916
1.655,0.0032824087206710702,250.0,5,0.0030186417480008083
1.665,0.0033229322851237994,250.0,5,0.002913061794339105
1.675,0.0034850265429347167,250.0,5,0.0028216228287947166
1.685,0.0021882724804473805,250.0,5,0.002744671743599779
1.695,0.0028366495116910486,250.0,5,0.0026817087215592
1.705,0.0028771730761437777,250.0,5,0.002631481743372371
1.715,0.0027961259472383195,250.0,5,0.0025921241686849934
1.725,0.0025529845605219434,250.0,5,0.002561322638615938
1.735,0.0036471208007456337,250.0,5,0.00253650159094928
1.745,0.003241885156218341,250.0,5,0.002515010720045189
1.7550000000000001,0.0031203144628601533,250.0,5,0.0024943026612687866
1.7650000000000001,0.002715078818332861,250.0,5,0.0024720898909089397
1.7750000000000001,0.0019451310937310046,250.0,5,0.0024464721258504506
1.7850000000000001,0.002066701787089192,250.0,5,0.00241602817959616
1.7950000000000002,0.0022287960449001096,250.0,5,0.0023798690735124467
1.8050000000000002,0.0023098431738055683,250.0,5,0.002337652013611223
1.8150000000000002,0.0019451310937310046,250.0,5,0.0022895574434515812
1.8250000000000002,0.0019451310937310046,250.0,5,0.002236233622429618
1.8350000000000002,0.0021072253515419218,250.0,5,0.002178714941924104
1.8450000000000002,0.001985654658183734,250.0,5,0.0021183214057905343
1.8550000000000002,0.0019451310937310046,250.0,5,0.002056547334054283
1.8650000000000002,0.0017830368359200877,250.0,5,0.0019949474065038414
1.875,0.0017425132714673584,250.0,5,0.0019350276893177264
1.885,0.0021072253515419218,250.0,5,0.001878148356340229
1.895,0.002026178222636463,250.0,5,0.0018254435240309024
1.905,0.001377801191392795,250.0,5,0.0017777620778466903
1.915,0.0014183247558455243,250.0,5,0.0017356316974596769
1.925,0.0016614661425618997,250.0,5,0.0016992466073199799
1.935,0.0023098431738055683,250.0,5,0.0016684779975624927
1.945,0.0022693196093528387,250.0,5,0.0016429046729029566
1.955,0.0017425132714673584,250.0,5,0.0016218603685582882
1.965,0.0014588483202982536,250.0,5,0.0016044933734380919
1.975,0.002147748915994651,250.0,5,0.0015898336479762388
1.985,0.002066701787089192,250.0,5,0.0015768625184242654
1.995,0.0015398954492037119,250.0,5,0.0015645802499226354
2.005,0.0021072253515419218,250.0,5,0.0015520673065106173
2.015,0.0015398954492037119,250.0,5,0.0015385358416543826
2.025,0.0010941362402236902,250.0,5,0.0015233688619195182
2.035,0.0017425132714673584,250.0,5,0.0015061454981103767
2.045,0.0017019897070146292,250.0,5,0.0014866518315234142
2.055,0.0012967540624873365,250.0,5,0.0014648776913858295
2.065,0.0017019897070146292,250.0,5,0.0014410007048753757
2.075,0.0012562304980346072,250.0,5,0.0014153595964468036
2.085,0.0014588483202982536,250.0,5,0.0013884192649406995
2.095,0.0014993718847509828,250.0,5,0.001360730495861624
2.105,0.0014993718847509828,250.0,5,0.0013328872873931493
2.115,0.0014588483202982536,250.0,5,0.001305484690803658
2.125,0.0016614661425618997,250.0,5,0.0012790798094379648
2.135,0.0014183247558455243,250.0,5,0.001254158195728527
2.145,0.0011346598046764193,250.0,5,0.001231107369875434
2.155,0.001215706933581878,250.0,5,0.001210198598453189
2.165,0.0012967540624873365,250.0,5,0.001191577458823353
2.175,0.0013372776269400656,250.0,5,0.0011752631168830568
2.185,0.001215706933581878,250.0,5,0.0011611556982948131
2.195,0.0014588483202982536,250.0,5,0.0011490506677327575
2.205,0.0010941362402236902,250.0,5,0.0011386587700418067
2.2150000000000003,0.0007294241601491268,250.0,5,0.0011296298462361572
2.225,0.0007699477246018559,250.0,5,0.0011215787218924592
2.2350000000000003,0.0010941362402236902,250.0,5,0.001114111373199386
2.245,0.0010130891113182315,250.0,5,0.0011068496965728229
2.255,0.0010536126757709609,250.0,5,0.0010994534248392872
2.265,0.0008509948535073146,250.0,5,0.0010916380252353564
2.275,0.0009725655468655023,250.0,5,0.001083187757512729
2.285,0.0010941362402236902,250.0,5,0.0010739634386486437
2.295,0.0012967540624873365,250.0,5,0.001063904828859358
2.305,0.0010130891113182315,250.0,5,0.0010530278986148633
2.315,0.0014588483202982536,250.0,5,0.0010414175382658607
2.325,0.0008509948535073146,250.0,5,0.0010292165151049755
2.335,0.0010941362402236902,250.0,5,0.0010166116564941864
2.345,0.0011346598046764193,250.0,5,0.0010038183365954586
2.355,0.001215706933581878,250.0,5,0.000991064367864598
2.365,0.0007699477246018559,250.0,5,0.00097857435118305
2.375,0.0010536126757709609,250.0,5,0.0009665554287846299
2.3850000000000002,0.0008509948535073146,250.0,5,0.0009551852237134064
2.395,0.0008915184179600439,250.0,5,0.0009446025524191575
2.4050000000000002,0.0008104712890545853,250.0,5,0.0009349012784651592
2.415,0.0013372776269400656,250.0,5,0.0009261274505601242
2.4250000000000003,0.0011751833691291487,250.0,5,0.0009182796517909597
2.435,0.0012562304980346072,250.0,5,0.0009113122919213831
2.4450000000000003,0.0012967540624873365,250.0,5,0.0009051414114850646
2.455,0.0010941362402236902,250.0,5,0.000899652442870974
2.4650000000000003,0.0007699477246018559,250.0,5,0.0008947092943151
2.475,0.0008104712890545853,250.0,5,0.000890164089183072
2.4850000000000003,0.0012562304980346072,250.0,5,0.0008858669036756958
2.495,0.0006483770312436682,250.0,5,0.0008816748969817259
2.5050000000000003,0.0006889005956963975,250.0,5,0.0008774603126218503
2.515,0.001377801191392795,250.0,5,0.0008731169403396965
2.525,0.0007699477246018559,250.0,5,0.0008685647554735272
2.535,0.000607853466790939,250.0,5,0.000863752588003959
2.545,0.0008104712890545853,250.0,5,0.0008586588073895242
2.555,0.0005673299023382097,250.0,5,0.0008532901336398185
2.565,0.0007294241601491268,250.0,5,0.0008476787928478155
2.575,0.0006889005956963975,250.0,5,0.0008418783212035378
2.585,0.0007699477246018559,250.0,5,0.0008359583817284439
2.595,0.0006889005956963975,250.0,5,0.0008299989908675647
2.605,0.0008915184179600439,250.0,5,0.0008240845577541638
2.615,0.0007699477246018559,250.0,5,0.0008182981192027734
2.625,0.0006483770312436682,250.0,5,0.0008127161115154227
2.6350000000000002,0.0008104712890545853,250.0,5,0.0008074039603525899
2.645,0.0007294241601491268,250.0,5,0.0008024126973423672
2.6550000000000002,0.0007699477246018559,250.0,5,0.0007977767322841153
2.665,0.0008104712890545853,250.0,5,0.0007935128282670742
2.6750000000000003,0.0009725655468655023,250.0,5,0.000789620248962097
2.685,0.0007699477246018559,250.0,5,0.0007860819773214602
2.6950000000000003,0.0010130891113182315,250.0,5,0.0007828668466431264
2.705,0.0006483770312436682,250.0,5,0.0007799323811054245
2.7150000000000003,0.0003647120800745634,250.0,5,0.0007772281150306323
2.725,0.0006483770312436682,250.0,5,0.0007746991487495413
2.7350000000000003,0.001377801191392795,250.0,5,0.0007722897034136585
2.745,0.0006483770312436682,250.0,5,0.0007699464559027087
2.7550000000000003,0.0007294241601491268,250.0,5,0.0007676214658018642
2.765,0.0006483770312436682,250.0,5,0.000765274546413815
2.775,0.0006483770312436682,250.0,5,0.0007628749777245627
2.785,0.0003647120800745634,250.0,5,0.0007604025078444215
2.795,0.0007294241601491268,250.0,5,0.0007578476374841596
2.805,0.0007294241601491268,250.0,5,0.0007552112265790239
2.815,0.0006483770312436682,250.0,5,0.0007525035007693139
2.825,0.0010941362402236902,250.0,5,0.0007497425661790091
2.835,0.0005673299023382097,250.0,5,0.0007469525625372051
2.845,0.0009725655468655023,250.0,5,0.0007441615965589105
2.855,0.0008104712890545853,250.0,5,0.0007413995996899586
2.865,0.0008104712890545853,250.0,5,0.0007386962474668418
2.875,0.0006889005956963975,250.0,5,0.0007360790629944296
2.8850000000000002,0.0007294241601491268,250.0,5,0.000733571805945235
2.895,0.0004457592089800219,250.0,5,0.0007311932228437304
2.9050000000000002,0.0007699477246018559,250.0,5,0.0007289562061623409
2.915,0.0006889005956963975,250.0,5,0.0007268673808698286
2.9250000000000003,0.0007699477246018559,250.0,5,0.0007249271093680924
2.935,0.0005673299023382097,250.0,5,0.0007231298808391596
2.9450000000000003,0.0006483770312436682,250.0,5,0.0007214650302074988
2.955,0.000607853466790939,250.0,5,0.0007199177161521889
2.9650000000000003,0.0007294241601491268,250.0,5,0.0007184700774396359
2.975,0.00048628277343275116,250.0,5,0.000717102482460228
2.9850000000000003,0.0004457592089800219,250.0,5,0.0007157947880417002
2.995,0.0006483770312436682,250.0,5,0.0007145275298513676
3.0050000000000003,0.0008509948535073146,250.0,5,0.0007132829771940362
3.015,0.0005673299023382097,250.0,5,0.0007120459987707768
3.025,0.00048628277343275116,250.0,5,0.0007108047018747216
3.035,0.0005268063378854804,250.0,5,0.0007095508244107773
3.045,0.0006483770312436682,250.0,5,0.000708279875917284
3.055,0.0004457592089800219,250.0,5,0.0007069910394185961
3.065,0.000607853466790939,250.0,5,0.0007056868595820458
3.075,0.0005268063378854804,250.0,5,0.0007043727536187477
3.085,0.000607853466790939,250.0,5,0.0007030563892032482
3.095,0.00048628277343275116,250.0,5,0.0007017469781695967
3.105,0.0005268063378854804,250.0,5,0.0007004545358727291
3.115,0.0005673299023382097,250.0,5,0.0006991891540914778
3.125,0.0005268063378854804,250.0,5,0.000697960330576173
3.1350000000000002,0.0005268063378854804,250.0,5,0.0006967763913305101
3.145,0.00028366495116910484,250.0,5,0.0006956440330792037
3.1550000000000002,0.0006483770312436682,250.0,5,0.0006945680037736178
3.165,0.00040523564452729264,250.0,5,0.0006935509290944699
3.1750000000000003,0.0008915184179600439,250.0,5,0.0006925932833538095
3.185,0.00048628277343275116,250.0,5,0.0006916934945344975
3.1950000000000003,0.0005268063378854804,250.0,5,0.0006908481658899618
3.205,0.0005673299023382097,250.0,5,0.0006900523908949047
3.2150000000000003,0.0005673299023382097,250.0,5,0.0006893001345925267
3.225,0.0006889005956963975,250.0,5,0.0006885846525966838
3.2350000000000003,0.0004457592089800219,250.0,5,0.0006878989191232445
3.245,0.0005673299023382097,250.0,5,0.0006872360372768766
3.2550000000000003,0.00024314138671637558,250.0,5,0.0006865896081484143
3.265,0.0005268063378854804,250.0,5,0.0006859540397560287
3.2750000000000004,0.000607853466790939,250.0,5,0.0006853247821202144
3.285,0.0004457592089800219,250.0,5,0.0006846984804112819
3.295,0.00020261782226364632,250.0,5,0.0006840730437704996
3.305,0.0004457592089800219,250.0,5,0.0006834476327354018
3.315,0.0006889005956963975,250.0,5,0.0006828225728989419
3.325,0.0003647120800745634,250.0,5,0.0006821992062678312
3.335,0.00024314138671637558,250.0,5,0.000681579694596944
3.345,0.00024314138671637558,250.0,5,0.0006809667906796513
3.355,0.00028366495116910484,250.0,5,0.0006803635941591264
3.365,0.0003647120800745634,250.0,5,0.0006797733079526776
3.375,0.0003647120800745634,250.0,5,0.0006791990099693987
3.3850000000000002,0.0005268063378854804,250.0,5,0.0006786434526173472
3.395,0.00048628277343275116,250.0,5,0.0006781088998394313
3.4050000000000002,0.0004457592089800219,250.0,5,0.0006775970083044919
3.415,0.0004457592089800219,250.0,5,0.0006771087561320086
3.4250000000000003,0.00028366495116910484,250.0,5,0.0006766444193550378
3.435,0.0005673299023382097,250.0,5,0.0006762035934133981
3.4450000000000003,0.00048628277343275116,250.0,5,0.0006757852544726479
3.455,0.0005268063378854804,250.0,5,0.0006753878534001094
3.4650000000000003,0.0003647120800745634,250.0,5,0.0006750094338706848
3.475,0.0004457592089800219,250.0,5,0.0006746477653525907
3.4850000000000003,0.00028366495116910484,250.0,5,0.0006743004816252389
3.495,0.00024314138671637558,250.0,5,0.000673965215959889
3.5050000000000003,0.0003241885156218341,250.0,5,0.000673639725069043
3.515,0.00028366495116910484,250.0,5,0.0006733219953001809
3.5250000000000004,0.0005268063378854804,250.0,5,0.0006730103261954574
3.535,0.00024314138671637558,250.0,5,0.0006727033883371186
3.545,0.00040523564452729264,250.0,5,0.0006724002542258767
3.555,0.00048628277343275116,250.0,5,0.0006721004026825617
3.565,0.0003241885156218341,250.0,5,0.0006718036988234544
3.575,0.00048628277343275116,250.0,5,0.0006715103529579998
3.585,0.0003647120800745634,250.0,5,0.0006712208627382503
3.595,0.0003241885156218341,250.0,5,0.0006709359435208122
3.605,0.00048628277343275116,250.0,5,0.0006706564521767284
3.615,0.00048628277343275116,250.0,5,0.0006703833095175746
3.625,0.0004457592089800219,250.0,5,0.0006701174261314107
3.6350000000000002,0.000607853466790939,250.0,5,0.0006698596357902513
3.645,0.00028366495116910484,250.0,5,0.0006696106397626516
3.6550000000000002,0.00040523564452729264,250.0,5,0.0006693709644086582
3.665,0.00016209425781091706,250.0,5,0.000669140933419285
3.6750000000000003,0.00048628277343275116,250.0,5,0.000668920655055776
3.685,0.00028366495116910484,250.0,5,0.0006687100238056027
3.6950000000000003,0.0004457592089800219,250.0,5,0.0006685087350533097
3.705,0.00020261782226364632,250.0,5,0.0006683163107039195
3.7150000000000003,0.0004457592089800219,250.0,5,0.000668132133220535
3.725,0.00028366495116910484,250.0,5,0.0006679554852583282
3.7350000000000003,0.0003647120800745634,250.0,5,0.0006677855919935197
3.745,0.00028366495116910484,250.0,5,0.0006676216633456117
3.7550000000000003,0.00016209425781091706,250.0,5,0.0006674629335514361
3.765,0.0003241885156218341,250.0,5,0.0006673086959401493
3.7750000000000004,0.0004457592089800219,250.0,5,0.0006671583312436291
3.785,0.00024314138671637558,250.0,5,0.0006670113283187642
3.795,0.00048628277343275116,250.0,5,0.0006668672967187953
3.805,0.00020261782226364632,250.0,5,0.0006667259710944818
3.815,0.000607853466790939,250.0,5,0.0006665872079009892
3.825,0.0004457592089800219,250.0,5,0.0006664509753074233
3.835,0.00016209425781091706,250.0,5,0.0006663173375341303
3.845,0.0004457592089800219,250.0,5,0.0006661864350668339
3.855,0.0003647120800745634,250.0,5,0.0006660584623123884
3.865,0.00028366495116910484,250.0,5,0.000665933644271333
3.875,0.00028366495116910484,250.0,5,0.0006658122137165979
3.8850000000000002,0.0003241885156218341,250.0,5,0.0006656943901997254
3.895,0.0006483770312436682,250.0,5,0.0006655803619736042
3.9050000000000002,0.0003647120800745634,250.0,5,0.0006654702716440114
3.915,0.00020261782226364632,250.0,5,0.0006653642060621018
3.9250000000000003,0.00048628277343275116,250.0,5,0.0006652621906667421
3.935,0.00028366495116910484,250.0,5,0.0006651641881979245
3.9450000000000003,0.0003241885156218341,250.0,5,0.0006650701014463997
3.955,0.0003241885156218341,250.0,5,0.0006649797794927043
3.9650000000000003,0.000607853466790939,250.0,5,0.0006648930267296551
3.975,0.0003647120800745634,250.0,5,0.0006648096138608375
3.9850000000000003,0.000607853466790939,250.0,5,0.0006647292900155724
3.995,0.00020261782226364632,250.0,5,0.000664651691332683
0.205,0.18248003757632691,450.0,9,0.3548645315072593
0.215,0.18482855800845469,450.0,9,0.3714860889951822
0.22499999999999998,0.19384687646782528,450.0,9,0.38803784806185626
0.235,0.22231094410521374,450.0,9,0.4045147011562309
0.245,0.23475810239549086,450.0,9,0.42091418180338974
0.255,0.24603100046970408,450.0,9,0.4372335948030225
0.265,0.27782996712071395,450.0,9,0.4534699933780968
0.275,0.29943635509628935,450.0,9,0.4696201534017162
0.285,0.34452794739314235,450.0,9,0.48568054394276466
0.295,0.3836542977923908,450.0,9,0.5016472935099039
0.305,0.4180366369187412,450.0,9,0.5175161512469898
0.315,0.4583842179426961,450.0,9,0.5332824421764674
0.32499999999999996,0.5046031000469704,450.0,9,0.5489410153925968
0.33499999999999996,0.5665100986378582,450.0,9,0.5644861838626086
0.345,0.6181305777360263,450.0,9,0.5799116541868844
0.355,0.6304368248003758,450.0,9,0.5952104442799063
0.365,0.6632221700328793,450.0,9,0.6103747864365797
0.375,0.7000469704086426,450.0,9,0.6253960126088005
0.385,0.6826679192108972,450.0,9,0.6402644178875628
0.395,0.6891498356035698,450.0,9,0.6549690971008565
0.405,0.693987787693753,450.0,9,0.6694977480055525
0.415,0.7188821042743072,450.0,9,0.6838364326431138
0.425,0.7300610615312353,450.0,9,0.6979692858592624
0.435,0.7348050728041334,450.0,9,0.7118781564885263
