filename,freq,power.real,power.imag,dR/R.real,dR/R.imag,residual.real,residual.imag,best_fit.real,best_fit.imag
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.5862513259884174,-4.8995059899785086e-17,-2.778931704679368e-17,0.0011949109591565406,-0.0002615793952905691,-0.00026290833229537314,-0.000391942605091449,0.0009320026268611617,-0.0006535220003820265
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.603112544098669,5.251722743130451e-17,2.8332565158098994e-17,0.0010832126715410806,-0.0005499583062767386,-0.00014626457350474799,-0.00009326303831057678,0.0009369480980363215,-0.0006432213445873212
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.619973762208921,-1.5632874968566693e-16,-8.010631971139155e-17,0.0008335935314560161,-0.000426786331436208,0.0001097931586208548,-0.0002085026702829672,0.0009433866900768789,-0.0006352890017191585
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.636834980319172,4.535211434868337e-16,2.203820045665114e-16,0.0009394343859341681,-0.0008239125086243204,0.000010872530282830058,0.0001938616056376251,0.000950306916216992,-0.000630050902986699
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.653696198429423,1.5850522555255714e-16,7.29106676317871e-17,0.0011530605293927107,-0.00045584000936324965,-0.00019638631540418145,-0.00017158719935092152,0.0009566742139885402,-0.0006274272087141747
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.670557416539675,3.529028362111874e-16,1.5335178971935096e-16,0.001151612343282912,-0.0008749710567661125,-0.00019002901982188424,0.0002480081169869799,0.00096158332346102,-0.0006269629397791374
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.6874186346499265,2.2174969575428006e-16,9.082058420814469e-17,0.0011387740018966976,-0.00029731979225786515,-0.00017438938057961977,-0.0003305922453188073,0.0009643846213170737,-0.0006279120375766643
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.704279852760178,-6.683231716057092e-16,-2.573132907312663e-16,0.0007537130033056736,-0.0007251251063095204,0.00021105415097396831,0.00009576504870454378,0.000964767154279643,-0.0006293600576049781
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.72114107087043,4.964138847768463e-16,1.791362494813126e-16,0.0008469217716625195,-0.000749756070707422,0.00011586648426025611,0.00011939032630276647,0.0009627882559227811,-0.0006303657444046472
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.738002288980681,-2.1553396625131557e-16,-7.265109593866087e-17,0.0007561829741461735,-0.0007682331721462996,0.00020266494236101618,0.000138133273185942,0.0009588479165071952,-0.0006300998989603559
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.754863507090933,-2.922920474777756e-17,-9.16706229356016e-18,0.001118862767516776,-0.0006358284391146587,-0.0001652485265553293,7.867082684547968e-6,0.0009536142409614402,-0.0006279613564301116
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.771724725201184,-5.216527228352085e-16,-1.515341356780439e-16,0.0010496708103444029,-0.0008186562252744684,-0.00010175762357604346,0.00019500204070768055,0.0009479131867683707,-0.0006236541845667884
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.7885859433114355,7.63656058801915e-17,2.04380009926231e-17,0.000982061578043195,-0.00040181419374992405,-0.00003946119816382635,-0.00021540243483170434,0.0009426003798793679,-0.0006172166285816411
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.805447161421688,8.553115872258359e-17,2.0958264354476703e-17,0.0010909216488514159,-0.0004518508680751731,-0.0001524870543512878,-0.00015714896076483398,0.0009384345945001382,-0.0006089998288400037
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.822308379531939,6.719876569585513e-17,1.496336702514e-17,0.0007538306822132334,-0.0007458769324899057,0.0001821406399557015,0.0001462751566076229,0.0009359713221689311,-0.0005996017758822839
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.83916959764219,2.0899511236109445e-16,4.1907719586271326e-17,0.0008335963507110345,-0.0004657175431445006,0.00010189470402207737,-0.00012405071477904282,0.0009354910547331112,-0.0005897682579235435
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.856030815752442,3.127285047761789e-16,5.583909781796622e-17,0.0008690367427408322,-0.0005005125423193664,0.00006793440134353034,-0.00007976429057618431,0.0009369711440843589,-0.000580276832895542
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.872892033862693,-3.37977956310695e-16,-5.297964157611891e-17,0.000843400122607174,-0.0004089693876140328,0.00009670319075511029,-0.00016285220141145783,0.0009401033133622952,-0.0005718215890254917
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.8897532519729445,-2.088199033705372e-16,-2.821143358065302e-17,0.0010753856642790808,-0.0004458988460195242,-0.0001310335436951526,-0.00011901666472943496,0.0009443521205839256,-0.0005649155107489581
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.906614470083197,-4.836153174255695e-16,-5.492308287644635e-17,0.0007360800238290808,-0.0005824314558056629,0.00021296388252146648,0.000022607551407425436,0.0009490439063505576,-0.0005598239043982429
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.923475688193448,1.455284498971098e-16,1.3408922293835099e-17,0.0008195576418775282,-0.0006389153844170456,0.0001339141472927993,0.00008237821897994604,0.0009534717891703211,-0.0005565371654371016
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.9403369063037,-5.8643154097993935e-16,-4.151637316055455e-17,0.0010739952898191857,-0.00039593453306421464,-0.0001169946887834598,-0.00015885049425617859,0.0009570006010357259,-0.0005547850273203926
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.957198124413951,-2.835163562871852e-16,-1.4038115287590062e-17,0.0008839175435619951,-0.0007108291197255076,0.00007523887549553825,0.00015674085474101456,0.0009591564190575239,-0.0005540882649844989
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.974059342524202,8.893043401051e-17,2.514804528291119e-18,0.0012613503523862517,-0.0007587020988689187,-0.00030166203188730276,0.0002048635621669803,0.0009596883204989569,-0.000553838536701933
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,4.990920560634454,5.446606548997699e-16,3.84956221351637e-18,0.0009798345104924321,-0.000474945663467495,-0.00002123987989234308,-0.00007844770553077528,0.0009585946306000893,-0.0005533933689982756
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.007781778744706,1.0365102565319059e-17,-1.4652463010523166e-19,0.0009567155204028754,-0.00073651677659162,-6.040325992672218e-7,0.00018434509326161258,0.0009561114878036031,-0.0005521716833299968
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.024642996854957,-8.270820995854294e-16,2.9240013559464015e-17,0.0008235039748764551,-0.0006174491711572246,0.0001291631893557836,0.00006771330320760866,0.0009526671642322329,-0.0005497358679496197
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.041504214965209,-3.7788561449309535e-16,2.138905540924034e-17,0.0007223088559668327,-0.0004895522735368817,0.00022650157079506637,-0.000056296748410090714,0.0009488104267619039,-0.0005458490219469755
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.05836543307546,2.0835837976517913e-16,-1.623147523271653e-17,0.0007140109030732438,-0.000714336876407436,0.00023111372957595035,0.00017383671386731942,0.000945124632649184,-0.0005405001625401167
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.075226651185712,-3.328441105721673e-16,3.304209769913372e-17,0.00046099629049991327,-0.000662656438997952,0.0004811445017430946,0.00012876122889603624,0.0009421407922430163,-0.000533895210101921
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.0920878692959635,5.242499524639926e-17,-6.329397285317113e-18,0.0011972634645203016,-0.00042202187593666843,-0.0002570011021344699,-0.0001043947972196211,0.000940262362385833,-0.0005264166731562855
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.108949087406215,4.1174511451479636e-17,-5.859258504263917e-18,0.0011495468765152868,-0.000709438948134422,-0.00020983465621036117,0.00019087955151186057,0.0009397122203049349,-0.000518559396622563
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.125810305516467,-9.318256926899995e-17,1.5282336938701914e-17,0.001103046797054251,-0.000593713869433501,-0.00016253826309900932,0.00008286097685288098,0.0009405085339552413,-0.0005108528925806238
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.142671523626718,-1.23670964482585e-16,2.2985104385893736e-17,0.0009667103733745825,-0.0007128748957265938,-0.000024238669810068684,0.00020909265338117812,0.0009424717035645098,-0.00050378224234541
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.159532741736969,-1.9303607672244706e-16,4.012882821676057e-17,0.0009547477156060964,-0.0004682570491498502,-9.487813000955619e-6,-0.000029462156587530604,0.0009452599026051431,-0.0004977192057373794
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.176393959847221,1.1754276293565615e-16,-2.7046965822521398e-17,0.0009935140415886176,-0.000515201355863246,-0.00004508736242347438,0.00002232822075658762,0.000948426679165139,-0.000492873135106654
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.1932551779574725,-1.6249147664332354e-16,4.103588813916434e-17,0.0010083258499172063,-0.0003092149400034141,-0.000056834691420149506,-0.000180053005024895,0.0009514911584970561,-0.0004892679450283111
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.210116396067724,-4.745937690644814e-16,1.3061865115185691e-16,0.001063600505191146,-0.0006050651893845727,-0.00010959051739538303,0.00011831790492912182,0.0009540099877957633,-0.00048674728445544964
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.226977614177976,-5.312945010213139e-16,1.5841530000381057e-16,0.0010350717710246981,-0.00039981038266759554,-0.00007943135252645298,-0.00008519544965538908,0.000955640418498248,-0.00048500583232298207
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.243838832288227,1.9198623293595829e-16,-6.170573427569575e-17,0.0011211670470631858,-0.0006552699969186288,-0.0001649813321426589,0.00017162908294255416,0.0009561857149205256,-0.00048364091397607486
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.260700050398479,-1.3757461535452458e-16,4.7458369794426567e-17,0.0007773868786778442,-0.0005833947677404774,0.00017823019768264717,0.0001011788322325794,0.000955617076360494,-0.0004822159355079059
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.27756126850873,-1.549078663754494e-16,5.71407551144876e-17,0.0011389966789598818,-0.0006634069216886456,-0.00018492671111311964,0.00018308111851171398,0.0009540699678467624,-0.0004803258031769298
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.2944224866189815,-3.797663439669556e-16,1.4930549243376256e-16,0.0010174785313990182,-0.0005239585949535742,-0.00006566193459498667,0.00004630392909942601,0.0009518165968040392,-0.0004776546658541513
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.311283704729234,-2.6605262577348135e-16,1.1116765855146093e-16,0.0009063713916873609,-0.0005547877404618636,0.00004284828905238116,0.00008076984587324284,0.0009492196807397372,-0.00047401789458861805
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.328144922839485,-1.6224644673440985e-16,7.187067367897176e-17,0.001200952350260403,-0.0003643073118519947,-0.00025427720384130074,-0.00010507558662673823,0.0009466751464191014,-0.00046938289847873473
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.345006140949736,-1.148391557730503e-16,5.3811363159117544e-17,0.0007949171687053495,-0.00010752843431612795,0.00014963549296243288,-0.0003563382909130316,0.0009445526616677826,-0.00046386672522916297
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.361867359059988,-1.1347917536680336e-16,5.613841273693395e-17,0.0010548660769286046,-0.0007530267957281721,-0.00011172327658102942,0.00029531490867618825,0.0009431428003475753,-0.0004577118870519876
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.378728577170239,-1.5654845891512486e-16,8.162096675652425e-17,0.0010559964585526048,-0.0003619975855084133,-0.00011337820081163755,-0.00008924738475432373,0.0009426182577409652,-0.00045124497026273816
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.395589795280491,-2.5065347922132724e-16,1.3752121033685844e-16,0.0007548292549470906,-0.00038682345248223875,0.00018818487513186968,-0.000058001439029015754,0.000943014130078955,-0.00044482489151125113
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.412451013390743,-3.4932562011201504e-16,2.0140900861625868e-16,0.0010444250938868133,-0.00026208579097920836,-0.0001001958461610345,-0.00017670306505554147,0.0009442292477257849,-0.0004387888560347526
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.429312231500994,-1.3911062909760228e-16,8.41856932411273e-17,0.0012396639179245502,-0.0004063223889357059,-0.0002936165397686455,-0.000027081642389321147,0.0009460473781559061,-0.0004334040313250272
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.446173449611246,-1.206015430213393e-16,7.652411042463935e-17,0.0007331066874359258,-0.00039238478448986946,0.0002150675761730383,-0.00003644695272794516,0.000948174263608963,-0.00042883173721782245
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.463034667721497,1.6426941508465043e-16,-1.0918497082457054e-16,0.0008051416093968174,-0.0003211649334597267,0.00014514272183773728,-0.00010394386944919136,0.0009502843312345552,-0.0004251088029089155
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.479895885831748,-4.4363683610711444e-16,3.086302308711486e-16,0.0009589794144746508,-0.0005332543922831133,-6.909626585706292e-6,0.00011110638082418488,0.0009520697878889483,-0.00042214801145892616
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.4967571039420005,-3.866717597904521e-16,2.813512393649832e-16,0.0009393405350052645,-0.00024818445456774475,0.000013944270224034339,-0.00017157221500334563,0.0009532848052293007,-0.00041975666957108556
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.513618322052252,-1.2914873179013518e-16,9.822598681733647e-17,0.0008012810840752701,-0.000450350526772503,0.00015249747772997323,0.00003268079296686047,0.0009537785618052428,-0.0004176697338056436
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.530479540162503,9.11157859683102e-17,-7.239940334509429e-17,0.0010043978849946674,-0.0003381432703659714,-0.000050885052887221036,-0.00007744869201176886,0.0009535128321074458,-0.00041559196237773467
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.547340758272755,-1.4590189041033945e-16,1.210657418380613e-16,0.0008254173597799472,-0.0004918163598064638,0.00012714491632069783,0.00007857385870163835,0.0009525622761006478,-0.0004132425011048239
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.564201976383006,-9.111467120022994e-17,7.89256909391901e-17,0.0008769501848403473,-0.0003842444286667905,0.00007414801594322227,-0.00002615083716433837,0.000951098200783568,-0.0004103952658311247
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.581063194493258,-6.689797604521657e-17,6.047821933252477e-17,0.0012821059540972278,-0.0007589870175322376,-0.0003327470067090774,0.0003520776066916839,0.0009493589473881452,-0.0004069094108405558
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.5979244126035095,2.879449552108573e-17,-2.7162644016041595e-17,0.0007980695333053951,-0.0004252789105925114,0.0001495423331933986,0.00002253301854303648,0.0009476118664988025,-0.00040274589204947723
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.614785630713761,3.569863435836506e-17,-3.513540949524899e-17,0.0008570967963075707,-0.0005523749646093076,0.00008901604449524741,0.00015440660834068414,0.000946112840802819,-0.00039796835626862014
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.631646848824013,-2.2059678022309897e-16,2.265223214939758e-16,0.0008711178182298882,-0.0006527558938947287,0.00007395157534580536,0.00026002692923242203,0.0009450693935756973,-0.00039272896466231537
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.648508066934264,1.3434129682201871e-16,-1.4393304565227913e-16,0.0008897971209066495,-0.0003537079748392633,0.000054815491128122,-0.00003353395974626588,0.0009446126120347665,-0.00038724193458552353
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/12h13m58s_long scan on flake (pump V 0.68 mW ND 0.4 640nm) A+B in Stanford___294.910-293.136_.txt,5.665369285044515,-2.3690560327230463e-16,2.648619232092613e-16,0.0010257415394209699,-0.00047329404493712637,-0.0000809599609386055,0.00009154479475133629,0.0009447815784823704,-0.0003817492501857943
