2theta,intensity,temperature,ID
30.14,2.2702696954625272e-7,20,FM308_stack
30.16,2.2702696954625272e-7,20,FM308_stack
30.18,3.405404543193791e-7,20,FM308_stack
30.2,4.5405393909250544e-7,20,FM308_stack
30.22,3.405404543193791e-7,20,FM308_stack
30.24,3.405404543193791e-7,20,FM308_stack
30.26,4.5405393909250544e-7,20,FM308_stack
30.28,1.1351348477312636e-7,20,FM308_stack
30.3,1.1351348477312636e-7,20,FM308_stack
30.32,2.2702696954625272e-7,20,FM308_stack
30.34,6.810809086387582e-7,20,FM308_stack
30.36,5.675674238656317e-7,20,FM308_stack
30.38,2.2702696954625272e-7,20,FM308_stack
30.4,2.2702696954625272e-7,20,FM308_stack
30.42,7.945943934118845e-7,20,FM308_stack
30.44,3.405404543193791e-7,20,FM308_stack
30.46,2.2702696954625272e-7,20,FM308_stack
30.48,1.1351348477312636e-7,20,FM308_stack
30.5,6.810809086387582e-7,20,FM308_stack
30.52,3.405404543193791e-7,20,FM308_stack
30.54,9.081078781850109e-7,20,FM308_stack
30.56,2.2702696954625272e-7,20,FM308_stack
30.58,3.405404543193791e-7,20,FM308_stack
30.6,4.5405393909250544e-7,20,FM308_stack
30.62,2.2702696954625272e-7,20,FM308_stack
30.64,3.405404543193791e-7,20,FM308_stack
30.66,1.1351348477312636e-7,20,FM308_stack
30.68,2.2702696954625272e-7,20,FM308_stack
30.7,2.2702696954625272e-7,20,FM308_stack
30.72,4.5405393909250544e-7,20,FM308_stack
30.74,3.405404543193791e-7,20,FM308_stack
30.76,3.405404543193791e-7,20,FM308_stack
30.78,1.1351348477312636e-7,20,FM308_stack
30.8,2.2702696954625272e-7,20,FM308_stack
30.82,1.1351348477312636e-7,20,FM308_stack
30.84,9.081078781850109e-7,20,FM308_stack
30.86,3.405404543193791e-7,20,FM308_stack
30.88,0.0,20,FM308_stack
30.9,3.405404543193791e-7,20,FM308_stack
30.92,3.405404543193791e-7,20,FM308_stack
30.94,1.1351348477312636e-7,20,FM308_stack
30.96,2.2702696954625272e-7,20,FM308_stack
30.98,4.5405393909250544e-7,20,FM308_stack
31.0,1.1351348477312636e-7,20,FM308_stack
31.02,7.945943934118845e-7,20,FM308_stack
31.04,3.405404543193791e-7,20,FM308_stack
31.06,4.5405393909250544e-7,20,FM308_stack
31.08,2.2702696954625272e-7,20,FM308_stack
31.1,2.2702696954625272e-7,20,FM308_stack
31.12,2.2702696954625272e-7,20,FM308_stack
31.14,2.2702696954625272e-7,20,FM308_stack
31.16,3.405404543193791e-7,20,FM308_stack
31.18,6.810809086387582e-7,20,FM308_stack
31.2,3.405404543193791e-7,20,FM308_stack
31.22,4.5405393909250544e-7,20,FM308_stack
31.24,1.1351348477312636e-7,20,FM308_stack
31.26,1.1351348477312636e-7,20,FM308_stack
31.28,1.1351348477312636e-7,20,FM308_stack
31.3,2.2702696954625272e-7,20,FM308_stack
31.32,5.675674238656317e-7,20,FM308_stack
31.34,0.0,20,FM308_stack
31.36,2.2702696954625272e-7,20,FM308_stack
31.38,1.1351348477312636e-7,20,FM308_stack
31.4,2.2702696954625272e-7,20,FM308_stack
31.42,4.5405393909250544e-7,20,FM308_stack
31.44,0.0,20,FM308_stack
31.46,6.810809086387582e-7,20,FM308_stack
31.48,2.2702696954625272e-7,20,FM308_stack
31.5,6.810809086387582e-7,20,FM308_stack
31.52,2.2702696954625272e-7,20,FM308_stack
31.54,1.1351348477312636e-7,20,FM308_stack
31.56,1.1351348477312636e-7,20,FM308_stack
31.58,4.5405393909250544e-7,20,FM308_stack
31.6,2.2702696954625272e-7,20,FM308_stack
31.62,2.2702696954625272e-7,20,FM308_stack
31.64,1.1351348477312636e-7,20,FM308_stack
31.66,4.5405393909250544e-7,20,FM308_stack
31.68,3.405404543193791e-7,20,FM308_stack
31.7,4.5405393909250544e-7,20,FM308_stack
31.72,5.675674238656317e-7,20,FM308_stack
31.74,3.405404543193791e-7,20,FM308_stack
31.76,1.1351348477312636e-7,20,FM308_stack
31.78,3.405404543193791e-7,20,FM308_stack
31.8,0.0,20,FM308_stack
31.82,4.5405393909250544e-7,20,FM308_stack
31.84,2.2702696954625272e-7,20,FM308_stack
31.86,6.810809086387582e-7,20,FM308_stack
31.88,4.5405393909250544e-7,20,FM308_stack
31.9,0.0,20,FM308_stack
31.92,3.405404543193791e-7,20,FM308_stack
31.94,1.1351348477312636e-7,20,FM308_stack
31.96,3.405404543193791e-7,20,FM308_stack
31.98,3.405404543193791e-7,20,FM308_stack
32.0,0.0,20,FM308_stack
32.02,4.5405393909250544e-7,20,FM308_stack
32.04,2.2702696954625272e-7,20,FM308_stack
32.06,3.405404543193791e-7,20,FM308_stack
32.08,3.405404543193791e-7,20,FM308_stack
32.1,1.1351348477312636e-7,20,FM308_stack
32.12,2.2702696954625272e-7,20,FM308_stack
32.14,7.945943934118845e-7,20,FM308_stack
32.16,2.2702696954625272e-7,20,FM308_stack
32.18,0.0,20,FM308_stack
32.2,6.810809086387582e-7,20,FM308_stack
32.22,5.675674238656317e-7,20,FM308_stack
32.24,3.405404543193791e-7,20,FM308_stack
32.26,7.945943934118845e-7,20,FM308_stack
32.28,3.405404543193791e-7,20,FM308_stack
32.3,0.0,20,FM308_stack
32.32,1.1351348477312636e-7,20,FM308_stack
32.34,1.1351348477312636e-7,20,FM308_stack
32.36,2.2702696954625272e-7,20,FM308_stack
32.38,3.405404543193791e-7,20,FM308_stack
32.4,1.1351348477312636e-7,20,FM308_stack
32.42,4.5405393909250544e-7,20,FM308_stack
32.44,3.405404543193791e-7,20,FM308_stack
32.46,6.810809086387582e-7,20,FM308_stack
32.48,3.405404543193791e-7,20,FM308_stack
32.5,2.2702696954625272e-7,20,FM308_stack
32.52,2.2702696954625272e-7,20,FM308_stack
32.54,4.5405393909250544e-7,20,FM308_stack
32.56,1.1351348477312636e-7,20,FM308_stack
32.58,5.675674238656317e-7,20,FM308_stack
32.6,3.405404543193791e-7,20,FM308_stack
32.62,3.405404543193791e-7,20,FM308_stack
32.64,5.675674238656317e-7,20,FM308_stack
32.66,6.810809086387582e-7,20,FM308_stack
32.68,3.405404543193791e-7,20,FM308_stack
32.7,4.5405393909250544e-7,20,FM308_stack
32.72,1.1351348477312636e-7,20,FM308_stack
32.74,1.1351348477312636e-7,20,FM308_stack
32.76,5.675674238656317e-7,20,FM308_stack
32.78,2.2702696954625272e-7,20,FM308_stack
32.8,2.2702696954625272e-7,20,FM308_stack
32.82,5.675674238656317e-7,20,FM308_stack
32.84,1.1351348477312636e-7,20,FM308_stack
32.86,6.810809086387582e-7,20,FM308_stack
32.88,2.2702696954625272e-7,20,FM308_stack
32.9,4.5405393909250544e-7,20,FM308_stack
32.92,3.405404543193791e-7,20,FM308_stack
32.94,5.675674238656317e-7,20,FM308_stack
32.96,1.1351348477312636e-7,20,FM308_stack
32.98,6.810809086387582e-7,20,FM308_stack
33.0,1.1351348477312636e-7,20,FM308_stack
33.02,3.405404543193791e-7,20,FM308_stack
33.04,7.945943934118845e-7,20,FM308_stack
33.06,3.405404543193791e-7,20,FM308_stack
33.08,9.081078781850109e-7,20,FM308_stack
33.1,2.2702696954625272e-7,20,FM308_stack
33.12,1.1351348477312636e-7,20,FM308_stack
33.14,3.405404543193791e-7,20,FM308_stack
33.16,2.2702696954625272e-7,20,FM308_stack
33.18,2.2702696954625272e-7,20,FM308_stack
33.2,1.1351348477312636e-7,20,FM308_stack
33.22,2.2702696954625272e-7,20,FM308_stack
33.24,2.2702696954625272e-7,20,FM308_stack
33.26,4.5405393909250544e-7,20,FM308_stack
33.28,5.675674238656317e-7,20,FM308_stack
33.3,2.2702696954625272e-7,20,FM308_stack
33.32,2.2702696954625272e-7,20,FM308_stack
33.34,0.0,20,FM308_stack
33.36,4.5405393909250544e-7,20,FM308_stack
33.38,4.5405393909250544e-7,20,FM308_stack
33.4,4.5405393909250544e-7,20,FM308_stack
33.42,1.1351348477312636e-7,20,FM308_stack
33.44,2.2702696954625272e-7,20,FM308_stack
33.46,5.675674238656317e-7,20,FM308_stack
33.48,2.2702696954625272e-7,20,FM308_stack
33.5,0.0,20,FM308_stack
33.52,5.675674238656317e-7,20,FM308_stack
33.54,2.2702696954625272e-7,20,FM308_stack
33.56,4.5405393909250544e-7,20,FM308_stack
33.58,2.2702696954625272e-7,20,FM308_stack
33.6,2.2702696954625272e-7,20,FM308_stack
33.62,1.1351348477312636e-7,20,FM308_stack
33.64,4.5405393909250544e-7,20,FM308_stack
33.66,1.1351348477312636e-7,20,FM308_stack
33.68,3.405404543193791e-7,20,FM308_stack
33.7,5.675674238656317e-7,20,FM308_stack
33.72,1.1351348477312636e-7,20,FM308_stack
33.74,2.2702696954625272e-7,20,FM308_stack
33.76,2.2702696954625272e-7,20,FM308_stack
33.78,1.1351348477312636e-7,20,FM308_stack
33.8,1.1351348477312636e-7,20,FM308_stack
33.82,3.405404543193791e-7,20,FM308_stack
33.84,0.0,20,FM308_stack
33.86,0.0,20,FM308_stack
33.88,4.5405393909250544e-7,20,FM308_stack
33.9,0.0,20,FM308_stack
33.92,4.5405393909250544e-7,20,FM308_stack
33.94,2.2702696954625272e-7,20,FM308_stack
33.96,6.810809086387582e-7,20,FM308_stack
33.98,9.081078781850109e-7,20,FM308_stack
34.0,5.675674238656317e-7,20,FM308_stack
34.02,7.945943934118845e-7,20,FM308_stack
34.04,1.1351348477312636e-7,20,FM308_stack
34.06,2.2702696954625272e-7,20,FM308_stack
34.08,4.5405393909250544e-7,20,FM308_stack
34.1,5.675674238656317e-7,20,FM308_stack
34.12,2.2702696954625272e-7,20,FM308_stack
34.14,0.0,20,FM308_stack
34.16,3.405404543193791e-7,20,FM308_stack
34.18,1.1351348477312636e-7,20,FM308_stack
34.2,5.675674238656317e-7,20,FM308_stack
34.22,5.675674238656317e-7,20,FM308_stack
34.24,2.2702696954625272e-7,20,FM308_stack
34.26,2.2702696954625272e-7,20,FM308_stack
34.28,1.1351348477312636e-7,20,FM308_stack
34.3,5.675674238656317e-7,20,FM308_stack
34.32,6.810809086387582e-7,20,FM308_stack
34.34,2.2702696954625272e-7,20,FM308_stack
34.36,6.810809086387582e-7,20,FM308_stack
34.38,3.405404543193791e-7,20,FM308_stack
34.4,0.0,20,FM308_stack
34.42,6.810809086387582e-7,20,FM308_stack
34.44,3.405404543193791e-7,20,FM308_stack
34.46,2.2702696954625272e-7,20,FM308_stack
34.48,4.5405393909250544e-7,20,FM308_stack
34.5,3.405404543193791e-7,20,FM308_stack
34.52,2.2702696954625272e-7,20,FM308_stack
34.54,2.2702696954625272e-7,20,FM308_stack
34.56,4.5405393909250544e-7,20,FM308_stack
34.58,4.5405393909250544e-7,20,FM308_stack
34.6,3.405404543193791e-7,20,FM308_stack
34.62,2.2702696954625272e-7,20,FM308_stack
34.64,4.5405393909250544e-7,20,FM308_stack
34.66,1.1351348477312636e-7,20,FM308_stack
34.68,4.5405393909250544e-7,20,FM308_stack
34.7,3.405404543193791e-7,20,FM308_stack
34.72,5.675674238656317e-7,20,FM308_stack
34.74,6.810809086387582e-7,20,FM308_stack
34.76,6.810809086387582e-7,20,FM308_stack
34.78,1.1351348477312636e-7,20,FM308_stack
34.8,5.675674238656317e-7,20,FM308_stack
34.82,3.405404543193791e-7,20,FM308_stack
34.84,4.5405393909250544e-7,20,FM308_stack
34.86,2.2702696954625272e-7,20,FM308_stack
34.88,2.2702696954625272e-7,20,FM308_stack
34.9,1.1351348477312636e-7,20,FM308_stack
34.92,0.0,20,FM308_stack
34.94,4.5405393909250544e-7,20,FM308_stack
34.96,4.5405393909250544e-7,20,FM308_stack
34.98,2.2702696954625272e-7,20,FM308_stack
35.0,2.2702696954625272e-7,20,FM308_stack
35.02,1.1351348477312636e-7,20,FM308_stack
35.04,1.1351348477312636e-7,20,FM308_stack
35.06,2.2702696954625272e-7,20,FM308_stack
35.08,0.0,20,FM308_stack
35.1,2.2702696954625272e-7,20,FM308_stack
35.12,3.405404543193791e-7,20,FM308_stack
35.14,4.5405393909250544e-7,20,FM308_stack
35.16,3.405404543193791e-7,20,FM308_stack
35.18,5.675674238656317e-7,20,FM308_stack
35.2,1.1351348477312636e-7,20,FM308_stack
35.22,1.1351348477312636e-7,20,FM308_stack
35.24,3.405404543193791e-7,20,FM308_stack
35.26,3.405404543193791e-7,20,FM308_stack
35.28,0.0,20,FM308_stack
35.3,3.405404543193791e-7,20,FM308_stack
35.32,3.405404543193791e-7,20,FM308_stack
35.34,2.2702696954625272e-7,20,FM308_stack
35.36,3.405404543193791e-7,20,FM308_stack
35.38,3.405404543193791e-7,20,FM308_stack
35.4,1.1351348477312636e-7,20,FM308_stack
35.42,1.1351348477312636e-7,20,FM308_stack
35.44,2.2702696954625272e-7,20,FM308_stack
35.46,7.945943934118845e-7,20,FM308_stack
35.48,0.0,20,FM308_stack
35.5,3.405404543193791e-7,20,FM308_stack
35.52,4.5405393909250544e-7,20,FM308_stack
35.54,1.1351348477312636e-7,20,FM308_stack
35.56,2.2702696954625272e-7,20,FM308_stack
35.58,0.0,20,FM308_stack
35.6,2.2702696954625272e-7,20,FM308_stack
35.62,2.2702696954625272e-7,20,FM308_stack
35.64,0.0,20,FM308_stack
35.66,3.405404543193791e-7,20,FM308_stack
35.68,2.2702696954625272e-7,20,FM308_stack
35.7,5.675674238656317e-7,20,FM308_stack
35.72,0.0,20,FM308_stack
35.74,2.2702696954625272e-7,20,FM308_stack
35.76,2.2702696954625272e-7,20,FM308_stack
35.78,4.5405393909250544e-7,20,FM308_stack
35.8,3.405404543193791e-7,20,FM308_stack
35.82,3.405404543193791e-7,20,FM308_stack
35.84,2.2702696954625272e-7,20,FM308_stack
35.86,4.5405393909250544e-7,20,FM308_stack
35.88,3.405404543193791e-7,20,FM308_stack
35.9,4.5405393909250544e-7,20,FM308_stack
35.92,2.2702696954625272e-7,20,FM308_stack
35.94,3.405404543193791e-7,20,FM308_stack
35.96,5.675674238656317e-7,20,FM308_stack
35.98,3.405404543193791e-7,20,FM308_stack
36.0,5.675674238656317e-7,20,FM308_stack
36.02,5.675674238656317e-7,20,FM308_stack
36.04,5.675674238656317e-7,20,FM308_stack
36.06,1.1351348477312636e-7,20,FM308_stack
36.08,4.5405393909250544e-7,20,FM308_stack
36.1,1.1351348477312636e-7,20,FM308_stack
36.12,4.5405393909250544e-7,20,FM308_stack
36.14,4.5405393909250544e-7,20,FM308_stack
36.16,0.0,20,FM308_stack
36.18,1.24864833250439e-6,20,FM308_stack
36.2,1.1351348477312636e-7,20,FM308_stack
36.22,3.405404543193791e-7,20,FM308_stack
36.24,2.2702696954625272e-7,20,FM308_stack
36.26,6.810809086387582e-7,20,FM308_stack
36.28,2.2702696954625272e-7,20,FM308_stack
36.3,4.5405393909250544e-7,20,FM308_stack
36.32,2.2702696954625272e-7,20,FM308_stack
36.34,2.2702696954625272e-7,20,FM308_stack
36.36,3.405404543193791e-7,20,FM308_stack
36.38,4.5405393909250544e-7,20,FM308_stack
36.4,1.1351348477312636e-7,20,FM308_stack
36.42,0.0,20,FM308_stack
36.44,2.2702696954625272e-7,20,FM308_stack
36.46,3.405404543193791e-7,20,FM308_stack
36.48,1.1351348477312636e-7,20,FM308_stack
36.5,1.0216213629581373e-6,20,FM308_stack
36.52,3.405404543193791e-7,20,FM308_stack
36.54,1.1351348477312636e-7,20,FM308_stack
36.56,2.2702696954625272e-7,20,FM308_stack
36.58,6.810809086387582e-7,20,FM308_stack
36.6,5.675674238656317e-7,20,FM308_stack
36.62,1.1351348477312636e-7,20,FM308_stack
36.64,2.2702696954625272e-7,20,FM308_stack
36.66,5.675674238656317e-7,20,FM308_stack
36.68,1.1351348477312636e-7,20,FM308_stack
36.7,2.2702696954625272e-7,20,FM308_stack
36.72,5.675674238656317e-7,20,FM308_stack
36.74,2.2702696954625272e-7,20,FM308_stack
36.76,1.1351348477312636e-7,20,FM308_stack
36.78,2.2702696954625272e-7,20,FM308_stack
36.8,6.810809086387582e-7,20,FM308_stack
36.82,2.2702696954625272e-7,20,FM308_stack
36.84,3.405404543193791e-7,20,FM308_stack
36.86,5.675674238656317e-7,20,FM308_stack
36.88,2.2702696954625272e-7,20,FM308_stack
36.9,5.675674238656317e-7,20,FM308_stack
36.92,2.2702696954625272e-7,20,FM308_stack
36.94,1.1351348477312636e-7,20,FM308_stack
36.96,2.2702696954625272e-7,20,FM308_stack
36.98,2.2702696954625272e-7,20,FM308_stack
37.0,5.675674238656317e-7,20,FM308_stack
37.02,2.2702696954625272e-7,20,FM308_stack
37.04,3.405404543193791e-7,20,FM308_stack
37.06,4.5405393909250544e-7,20,FM308_stack
37.08,5.675674238656317e-7,20,FM308_stack
37.1,3.405404543193791e-7,20,FM308_stack
37.12,1.1351348477312636e-7,20,FM308_stack
37.14,3.405404543193791e-7,20,FM308_stack
37.16,3.405404543193791e-7,20,FM308_stack
37.18,4.5405393909250544e-7,20,FM308_stack
37.2,1.1351348477312636e-7,20,FM308_stack
37.22,0.0,20,FM308_stack
37.24,2.2702696954625272e-7,20,FM308_stack
37.26,1.1351348477312636e-7,20,FM308_stack
37.28,5.675674238656317e-7,20,FM308_stack
37.3,4.5405393909250544e-7,20,FM308_stack
37.32,3.405404543193791e-7,20,FM308_stack
37.34,3.405404543193791e-7,20,FM308_stack
37.36,1.1351348477312636e-7,20,FM308_stack
37.38,2.2702696954625272e-7,20,FM308_stack
37.4,3.405404543193791e-7,20,FM308_stack
37.42,4.5405393909250544e-7,20,FM308_stack
37.44,3.405404543193791e-7,20,FM308_stack
37.46,3.405404543193791e-7,20,FM308_stack
37.48,5.675674238656317e-7,20,FM308_stack
37.5,2.2702696954625272e-7,20,FM308_stack
37.52,1.1351348477312636e-7,20,FM308_stack
37.54,3.405404543193791e-7,20,FM308_stack
37.56,4.5405393909250544e-7,20,FM308_stack
37.58,7.945943934118845e-7,20,FM308_stack
37.6,0.0,20,FM308_stack
37.62,4.5405393909250544e-7,20,FM308_stack
37.64,2.2702696954625272e-7,20,FM308_stack
37.66,1.1351348477312636e-7,20,FM308_stack
37.68,0.0,20,FM308_stack
37.7,7.945943934118845e-7,20,FM308_stack
37.72,6.810809086387582e-7,20,FM308_stack
37.74,2.2702696954625272e-7,20,FM308_stack
37.76,1.1351348477312636e-7,20,FM308_stack
37.78,4.5405393909250544e-7,20,FM308_stack
37.8,6.810809086387582e-7,20,FM308_stack
37.82,2.2702696954625272e-7,20,FM308_stack
37.84,6.810809086387582e-7,20,FM308_stack
37.86,3.405404543193791e-7,20,FM308_stack
37.88,4.5405393909250544e-7,20,FM308_stack
37.9,5.675674238656317e-7,20,FM308_stack
37.92,2.2702696954625272e-7,20,FM308_stack
37.94,3.405404543193791e-7,20,FM308_stack
37.96,4.5405393909250544e-7,20,FM308_stack
37.98,0.0,20,FM308_stack
38.0,5.675674238656317e-7,20,FM308_stack
38.02,3.405404543193791e-7,20,FM308_stack
38.04,6.810809086387582e-7,20,FM308_stack
38.06,1.1351348477312636e-7,20,FM308_stack
38.08,9.081078781850109e-7,20,FM308_stack
38.1,4.5405393909250544e-7,20,FM308_stack
38.12,5.675674238656317e-7,20,FM308_stack
38.14,1.1351348477312636e-7,20,FM308_stack
38.16,1.1351348477312635e-6,20,FM308_stack
38.18,3.405404543193791e-7,20,FM308_stack
38.2,3.405404543193791e-7,20,FM308_stack
38.22,4.5405393909250544e-7,20,FM308_stack
38.24,5.675674238656317e-7,20,FM308_stack
38.26,5.675674238656317e-7,20,FM308_stack
38.28,3.405404543193791e-7,20,FM308_stack
38.3,5.675674238656317e-7,20,FM308_stack
38.32,3.405404543193791e-7,20,FM308_stack
38.34,3.405404543193791e-7,20,FM308_stack
38.36,1.1351348477312636e-7,20,FM308_stack
38.38,5.675674238656317e-7,20,FM308_stack
38.4,3.405404543193791e-7,20,FM308_stack
38.42,3.405404543193791e-7,20,FM308_stack
38.44,4.5405393909250544e-7,20,FM308_stack
38.46,6.810809086387582e-7,20,FM308_stack
38.48,3.405404543193791e-7,20,FM308_stack
38.5,1.1351348477312636e-7,20,FM308_stack
38.52,4.5405393909250544e-7,20,FM308_stack
38.54,0.0,20,FM308_stack
38.56,1.1351348477312636e-7,20,FM308_stack
38.58,4.5405393909250544e-7,20,FM308_stack
38.6,4.5405393909250544e-7,20,FM308_stack
38.62,1.1351348477312636e-7,20,FM308_stack
38.64,1.1351348477312636e-7,20,FM308_stack
38.66,4.5405393909250544e-7,20,FM308_stack
38.68,3.405404543193791e-7,20,FM308_stack
38.7,5.675674238656317e-7,20,FM308_stack
38.72,1.1351348477312635e-6,20,FM308_stack
38.74,5.675674238656317e-7,20,FM308_stack
38.76,9.081078781850109e-7,20,FM308_stack
38.78,4.5405393909250544e-7,20,FM308_stack
38.8,4.5405393909250544e-7,20,FM308_stack
38.82,1.1351348477312636e-7,20,FM308_stack
38.84,9.081078781850109e-7,20,FM308_stack
38.86,6.810809086387582e-7,20,FM308_stack
38.88,5.675674238656317e-7,20,FM308_stack
38.9,4.5405393909250544e-7,20,FM308_stack
38.92,4.5405393909250544e-7,20,FM308_stack
38.94,3.405404543193791e-7,20,FM308_stack
38.96,2.2702696954625272e-7,20,FM308_stack
38.98,2.2702696954625272e-7,20,FM308_stack
39.0,3.405404543193791e-7,20,FM308_stack
39.02,0.0,20,FM308_stack
39.04,6.810809086387582e-7,20,FM308_stack
39.06,3.405404543193791e-7,20,FM308_stack
39.08,1.0216213629581373e-6,20,FM308_stack
39.1,3.405404543193791e-7,20,FM308_stack
39.12,2.2702696954625272e-7,20,FM308_stack
39.14,6.810809086387582e-7,20,FM308_stack
39.16,9.081078781850109e-7,20,FM308_stack
39.18,6.810809086387582e-7,20,FM308_stack
39.2,7.945943934118845e-7,20,FM308_stack
39.22,3.405404543193791e-7,20,FM308_stack
39.24,6.810809086387582e-7,20,FM308_stack
39.26,7.945943934118845e-7,20,FM308_stack
39.28,4.5405393909250544e-7,20,FM308_stack
39.3,4.5405393909250544e-7,20,FM308_stack
39.32,6.810809086387582e-7,20,FM308_stack
39.34,1.1351348477312636e-7,20,FM308_stack
39.36,4.5405393909250544e-7,20,FM308_stack
39.38,2.2702696954625272e-7,20,FM308_stack
39.4,2.2702696954625272e-7,20,FM308_stack
39.42,4.5405393909250544e-7,20,FM308_stack
39.44,4.5405393909250544e-7,20,FM308_stack
39.46,1.24864833250439e-6,20,FM308_stack
39.48,3.405404543193791e-7,20,FM308_stack
39.5,4.5405393909250544e-7,20,FM308_stack
39.52,6.810809086387582e-7,20,FM308_stack
39.54,2.2702696954625272e-7,20,FM308_stack
39.56,4.5405393909250544e-7,20,FM308_stack
39.58,6.810809086387582e-7,20,FM308_stack
39.6,3.405404543193791e-7,20,FM308_stack
39.62,6.810809086387582e-7,20,FM308_stack
39.64,3.405404543193791e-7,20,FM308_stack
39.66,7.945943934118845e-7,20,FM308_stack
39.68,2.2702696954625272e-7,20,FM308_stack
39.7,0.0,20,FM308_stack
39.72,1.1351348477312635e-6,20,FM308_stack
39.74,1.0216213629581373e-6,20,FM308_stack
39.76,6.810809086387582e-7,20,FM308_stack
39.78,5.675674238656317e-7,20,FM308_stack
39.8,1.1351348477312635e-6,20,FM308_stack
39.82,1.0216213629581373e-6,20,FM308_stack
39.84,5.675674238656317e-7,20,FM308_stack
39.86,4.5405393909250544e-7,20,FM308_stack
39.88,2.2702696954625272e-7,20,FM308_stack
39.9,5.675674238656317e-7,20,FM308_stack
39.92,4.5405393909250544e-7,20,FM308_stack
39.94,2.2702696954625272e-7,20,FM308_stack
39.96,9.081078781850109e-7,20,FM308_stack
39.98,1.0216213629581373e-6,20,FM308_stack
40.0,9.081078781850109e-7,20,FM308_stack
40.02,6.810809086387582e-7,20,FM308_stack
40.04,4.5405393909250544e-7,20,FM308_stack
40.06,4.5405393909250544e-7,20,FM308_stack
40.08,5.675674238656317e-7,20,FM308_stack
40.1,5.675674238656317e-7,20,FM308_stack
40.12,6.810809086387582e-7,20,FM308_stack
40.14,9.081078781850109e-7,20,FM308_stack
40.16,5.675674238656317e-7,20,FM308_stack
40.18,5.675674238656317e-7,20,FM308_stack
40.2,7.945943934118845e-7,20,FM308_stack
40.22,1.3621618172775163e-6,20,FM308_stack
40.24,6.810809086387582e-7,20,FM308_stack
40.26,3.405404543193791e-7,20,FM308_stack
40.28,5.675674238656317e-7,20,FM308_stack
40.3,4.5405393909250544e-7,20,FM308_stack
40.32,6.810809086387582e-7,20,FM308_stack
40.34,2.2702696954625272e-7,20,FM308_stack
40.36,7.945943934118845e-7,20,FM308_stack
40.38,7.945943934118845e-7,20,FM308_stack
40.4,7.945943934118845e-7,20,FM308_stack
40.42,5.675674238656317e-7,20,FM308_stack
40.44,5.675674238656317e-7,20,FM308_stack
40.46,5.675674238656317e-7,20,FM308_stack
40.48,1.1351348477312635e-6,20,FM308_stack
40.5,4.5405393909250544e-7,20,FM308_stack
40.52,9.081078781850109e-7,20,FM308_stack
40.54,1.589188786823769e-6,20,FM308_stack
40.56,3.405404543193791e-7,20,FM308_stack
40.58,5.675674238656317e-7,20,FM308_stack
40.6,4.5405393909250544e-7,20,FM308_stack
40.62,3.405404543193791e-7,20,FM308_stack
40.64,7.945943934118845e-7,20,FM308_stack
40.66,6.810809086387582e-7,20,FM308_stack
40.68,9.081078781850109e-7,20,FM308_stack
40.7,5.675674238656317e-7,20,FM308_stack
40.72,4.5405393909250544e-7,20,FM308_stack
40.74,1.4756753020506425e-6,20,FM308_stack
40.76,7.945943934118845e-7,20,FM308_stack
40.78,5.675674238656317e-7,20,FM308_stack
40.8,6.810809086387582e-7,20,FM308_stack
40.82,6.810809086387582e-7,20,FM308_stack
40.84,6.810809086387582e-7,20,FM308_stack
40.86,7.945943934118845e-7,20,FM308_stack
40.88,1.24864833250439e-6,20,FM308_stack
40.9,1.1351348477312635e-6,20,FM308_stack
40.92,9.081078781850109e-7,20,FM308_stack
40.94,7.945943934118845e-7,20,FM308_stack
40.96,7.945943934118845e-7,20,FM308_stack
40.98,1.3621618172775163e-6,20,FM308_stack
41.0,6.810809086387582e-7,20,FM308_stack
41.02,6.810809086387582e-7,20,FM308_stack
41.04,5.675674238656317e-7,20,FM308_stack
41.06,9.081078781850109e-7,20,FM308_stack
41.08,9.081078781850109e-7,20,FM308_stack
41.1,5.675674238656317e-7,20,FM308_stack
41.12,9.081078781850109e-7,20,FM308_stack
41.14,1.4756753020506425e-6,20,FM308_stack
41.16,1.589188786823769e-6,20,FM308_stack
41.18,6.810809086387582e-7,20,FM308_stack
41.2,9.081078781850109e-7,20,FM308_stack
41.22,1.4756753020506425e-6,20,FM308_stack
41.24,4.5405393909250544e-7,20,FM308_stack
41.26,9.081078781850109e-7,20,FM308_stack
41.28,7.945943934118845e-7,20,FM308_stack
41.3,5.675674238656317e-7,20,FM308_stack
41.32,5.675674238656317e-7,20,FM308_stack
41.34,1.4756753020506425e-6,20,FM308_stack
41.36,1.1351348477312635e-6,20,FM308_stack
41.38,1.24864833250439e-6,20,FM308_stack
41.4,1.1351348477312635e-6,20,FM308_stack
41.42,9.081078781850109e-7,20,FM308_stack
41.44,6.810809086387582e-7,20,FM308_stack
41.46,5.675674238656317e-7,20,FM308_stack
41.48,1.1351348477312635e-6,20,FM308_stack
41.5,6.810809086387582e-7,20,FM308_stack
41.52,6.810809086387582e-7,20,FM308_stack
41.54,6.810809086387582e-7,20,FM308_stack
41.56,4.5405393909250544e-7,20,FM308_stack
41.58,1.589188786823769e-6,20,FM308_stack
41.6,1.7027022715968953e-6,20,FM308_stack
41.62,1.7027022715968953e-6,20,FM308_stack
41.64,1.24864833250439e-6,20,FM308_stack
41.66,7.945943934118845e-7,20,FM308_stack
41.68,4.5405393909250544e-7,20,FM308_stack
41.7,1.0216213629581373e-6,20,FM308_stack
