2theta,intensity,T
10.18,5.948392109342231e-7,350.0
10.2,2.9741960546711153e-7,350.0
10.22,6.543231320276453e-7,350.0
10.24,4.7587136874737843e-7,350.0
10.26,4.7587136874737843e-7,350.0
10.28,1.1896784218684461e-7,350.0
10.3,1.784517632802669e-7,350.0
10.32,7.138070531210676e-7,350.0
10.34,6.543231320276453e-7,350.0
10.36,3.569035265605338e-7,350.0
10.38,4.163874476539561e-7,350.0
10.4,4.7587136874737843e-7,350.0
10.42,4.163874476539561e-7,350.0
10.44,1.784517632802669e-7,350.0
10.46,2.3793568437368922e-7,350.0
10.48,4.7587136874737843e-7,350.0
10.5,5.948392109342231e-7,350.0
10.52,5.353552898408007e-7,350.0
10.54,2.9741960546711153e-7,350.0
10.56,7.138070531210676e-7,350.0
10.58,2.9741960546711153e-7,350.0
10.6,5.353552898408007e-7,350.0
10.62,5.9483921093422304e-8,350.0
10.64,0.0,350.0
10.66,4.7587136874737843e-7,350.0
10.68,4.163874476539561e-7,350.0
10.7,2.9741960546711153e-7,350.0
10.72,4.163874476539561e-7,350.0
10.74,3.569035265605338e-7,350.0
10.76,2.9741960546711153e-7,350.0
10.78,4.7587136874737843e-7,350.0
10.8,4.163874476539561e-7,350.0
10.82,2.3793568437368922e-7,350.0
10.84,5.353552898408007e-7,350.0
10.86,4.7587136874737843e-7,350.0
10.88,1.784517632802669e-7,350.0
10.9,3.569035265605338e-7,350.0
10.92,2.3793568437368922e-7,350.0
10.94,4.163874476539561e-7,350.0
10.96,3.569035265605338e-7,350.0
10.98,3.569035265605338e-7,350.0
11.0,5.9483921093422304e-8,350.0
11.02,3.569035265605338e-7,350.0
11.04,3.569035265605338e-7,350.0
11.06,1.784517632802669e-7,350.0
11.08,6.543231320276453e-7,350.0
11.1,2.9741960546711153e-7,350.0
11.12,5.353552898408007e-7,350.0
11.14,2.3793568437368922e-7,350.0
11.16,1.784517632802669e-7,350.0
11.18,2.3793568437368922e-7,350.0
11.2,3.569035265605338e-7,350.0
11.22,2.9741960546711153e-7,350.0
11.24,2.3793568437368922e-7,350.0
11.26,4.163874476539561e-7,350.0
11.28,2.9741960546711153e-7,350.0
11.3,2.9741960546711153e-7,350.0
11.32,3.569035265605338e-7,350.0
11.34,2.3793568437368922e-7,350.0
11.36,0.0,350.0
11.38,2.9741960546711153e-7,350.0
11.4,2.3793568437368922e-7,350.0
11.42,2.9741960546711153e-7,350.0
11.44,2.3793568437368922e-7,350.0
11.46,5.353552898408007e-7,350.0
11.48,1.784517632802669e-7,350.0
11.5,2.3793568437368922e-7,350.0
11.52,3.569035265605338e-7,350.0
11.54,2.9741960546711153e-7,350.0
11.56,4.7587136874737843e-7,350.0
11.58,2.9741960546711153e-7,350.0
11.6,2.9741960546711153e-7,350.0
11.62,2.9741960546711153e-7,350.0
11.64,4.7587136874737843e-7,350.0
11.66,4.163874476539561e-7,350.0
11.68,2.3793568437368922e-7,350.0
11.7,5.353552898408007e-7,350.0
11.72,4.163874476539561e-7,350.0
11.74,4.163874476539561e-7,350.0
11.76,2.3793568437368922e-7,350.0
11.78,4.7587136874737843e-7,350.0
11.8,4.163874476539561e-7,350.0
11.82,4.7587136874737843e-7,350.0
11.84,4.163874476539561e-7,350.0
11.86,1.784517632802669e-7,350.0
11.88,2.3793568437368922e-7,350.0
11.9,4.163874476539561e-7,350.0
11.92,3.569035265605338e-7,350.0
11.94,4.7587136874737843e-7,350.0
11.96,2.9741960546711153e-7,350.0
11.98,1.1896784218684461e-7,350.0
12.0,2.9741960546711153e-7,350.0
12.02,5.353552898408007e-7,350.0
12.04,3.569035265605338e-7,350.0
12.06,2.9741960546711153e-7,350.0
12.08,2.9741960546711153e-7,350.0
12.1,4.163874476539561e-7,350.0
12.12,1.1896784218684461e-7,350.0
12.14,4.163874476539561e-7,350.0
12.16,3.569035265605338e-7,350.0
12.18,2.9741960546711153e-7,350.0
12.2,5.9483921093422304e-8,350.0
12.22,1.1896784218684461e-7,350.0
12.24,3.569035265605338e-7,350.0
12.26,4.163874476539561e-7,350.0
12.28,1.784517632802669e-7,350.0
12.3,4.163874476539561e-7,350.0
12.32,3.569035265605338e-7,350.0
12.34,3.569035265605338e-7,350.0
12.36,3.569035265605338e-7,350.0
12.38,3.569035265605338e-7,350.0
12.4,4.163874476539561e-7,350.0
12.42,4.163874476539561e-7,350.0
12.44,3.569035265605338e-7,350.0
12.46,2.9741960546711153e-7,350.0
12.48,2.3793568437368922e-7,350.0
12.5,2.9741960546711153e-7,350.0
12.52,4.163874476539561e-7,350.0
12.54,2.9741960546711153e-7,350.0
12.56,2.9741960546711153e-7,350.0
12.58,2.9741960546711153e-7,350.0
12.6,5.353552898408007e-7,350.0
12.62,7.138070531210676e-7,350.0
12.64,5.353552898408007e-7,350.0
12.66,3.569035265605338e-7,350.0
12.68,5.948392109342231e-7,350.0
12.7,2.9741960546711153e-7,350.0
12.72,6.543231320276453e-7,350.0
12.74,2.3793568437368922e-7,350.0
12.76,1.784517632802669e-7,350.0
12.78,5.9483921093422304e-8,350.0
12.8,3.569035265605338e-7,350.0
12.82,3.569035265605338e-7,350.0
12.84,2.9741960546711153e-7,350.0
12.86,2.3793568437368922e-7,350.0
12.88,4.163874476539561e-7,350.0
12.9,4.7587136874737843e-7,350.0
12.92,3.569035265605338e-7,350.0
12.94,3.569035265605338e-7,350.0
12.96,2.9741960546711153e-7,350.0
12.98,1.784517632802669e-7,350.0
13.0,7.138070531210676e-7,350.0
13.02,2.3793568437368922e-7,350.0
13.04,1.784517632802669e-7,350.0
13.06,4.163874476539561e-7,350.0
13.08,2.3793568437368922e-7,350.0
13.1,2.3793568437368922e-7,350.0
13.12,2.9741960546711153e-7,350.0
13.14,2.9741960546711153e-7,350.0
13.16,4.7587136874737843e-7,350.0
13.18,1.784517632802669e-7,350.0
13.2,2.3793568437368922e-7,350.0
13.22,5.353552898408007e-7,350.0
13.24,6.543231320276453e-7,350.0
13.26,4.163874476539561e-7,350.0
13.28,1.1896784218684461e-7,350.0
13.3,3.569035265605338e-7,350.0
13.32,4.163874476539561e-7,350.0
13.34,1.784517632802669e-7,350.0
13.36,5.948392109342231e-7,350.0
13.38,1.1896784218684461e-7,350.0
13.4,2.3793568437368922e-7,350.0
13.42,2.9741960546711153e-7,350.0
13.44,3.569035265605338e-7,350.0
13.46,4.7587136874737843e-7,350.0
13.48,2.3793568437368922e-7,350.0
13.5,4.7587136874737843e-7,350.0
13.52,2.3793568437368922e-7,350.0
13.54,3.569035265605338e-7,350.0
13.56,1.784517632802669e-7,350.0
13.58,5.353552898408007e-7,350.0
13.6,4.163874476539561e-7,350.0
13.62,3.569035265605338e-7,350.0
13.64,2.9741960546711153e-7,350.0
13.66,5.9483921093422304e-8,350.0
13.68,2.9741960546711153e-7,350.0
13.7,2.9741960546711153e-7,350.0
13.72,2.3793568437368922e-7,350.0
13.74,1.784517632802669e-7,350.0
13.76,2.9741960546711153e-7,350.0
13.78,1.1896784218684461e-7,350.0
13.8,5.353552898408007e-7,350.0
13.82,4.163874476539561e-7,350.0
13.84,2.9741960546711153e-7,350.0
13.86,1.784517632802669e-7,350.0
13.88,4.163874476539561e-7,350.0
13.9,3.569035265605338e-7,350.0
13.92,4.163874476539561e-7,350.0
13.94,3.569035265605338e-7,350.0
13.96,2.9741960546711153e-7,350.0
13.98,4.163874476539561e-7,350.0
14.0,4.163874476539561e-7,350.0
14.02,2.3793568437368922e-7,350.0
14.04,5.353552898408007e-7,350.0
14.06,2.3793568437368922e-7,350.0
14.08,3.569035265605338e-7,350.0
14.1,3.569035265605338e-7,350.0
14.12,3.569035265605338e-7,350.0
14.14,2.9741960546711153e-7,350.0
14.16,1.1896784218684461e-7,350.0
14.18,2.9741960546711153e-7,350.0
14.2,4.163874476539561e-7,350.0
14.22,3.569035265605338e-7,350.0
14.24,1.1896784218684461e-7,350.0
14.26,4.7587136874737843e-7,350.0
14.28,1.784517632802669e-7,350.0
14.3,4.7587136874737843e-7,350.0
14.32,3.569035265605338e-7,350.0
14.34,2.9741960546711153e-7,350.0
14.36,3.569035265605338e-7,350.0
14.38,2.9741960546711153e-7,350.0
14.4,1.784517632802669e-7,350.0
14.42,2.3793568437368922e-7,350.0
14.44,4.7587136874737843e-7,350.0
14.46,2.9741960546711153e-7,350.0
14.48,2.3793568437368922e-7,350.0
14.5,2.3793568437368922e-7,350.0
14.52,1.784517632802669e-7,350.0
14.54,2.9741960546711153e-7,350.0
14.56,4.163874476539561e-7,350.0
14.58,4.163874476539561e-7,350.0
14.6,4.7587136874737843e-7,350.0
14.62,4.163874476539561e-7,350.0
14.64,4.163874476539561e-7,350.0
14.66,4.163874476539561e-7,350.0
14.68,5.948392109342231e-7,350.0
14.7,3.569035265605338e-7,350.0
14.72,5.9483921093422304e-8,350.0
14.74,2.3793568437368922e-7,350.0
14.76,5.9483921093422304e-8,350.0
14.78,2.9741960546711153e-7,350.0
14.8,4.7587136874737843e-7,350.0
14.82,2.3793568437368922e-7,350.0
14.84,2.3793568437368922e-7,350.0
14.86,1.1896784218684461e-7,350.0
14.88,1.1896784218684461e-7,350.0
14.9,3.569035265605338e-7,350.0
14.92,3.569035265605338e-7,350.0
14.94,2.9741960546711153e-7,350.0
14.96,2.9741960546711153e-7,350.0
14.98,2.3793568437368922e-7,350.0
15.0,4.7587136874737843e-7,350.0
15.02,2.9741960546711153e-7,350.0
15.04,2.9741960546711153e-7,350.0
15.06,3.569035265605338e-7,350.0
15.08,2.9741960546711153e-7,350.0
15.1,2.9741960546711153e-7,350.0
15.12,4.7587136874737843e-7,350.0
15.14,2.3793568437368922e-7,350.0
15.16,2.9741960546711153e-7,350.0
15.18,0.0,350.0
15.2,1.1896784218684461e-7,350.0
15.22,3.569035265605338e-7,350.0
15.24,5.9483921093422304e-8,350.0
15.26,3.569035265605338e-7,350.0
15.28,3.569035265605338e-7,350.0
15.3,3.569035265605338e-7,350.0
15.32,3.569035265605338e-7,350.0
15.34,1.1896784218684461e-7,350.0
15.36,5.948392109342231e-7,350.0
15.38,0.0,350.0
15.4,5.353552898408007e-7,350.0
15.42,4.163874476539561e-7,350.0
15.44,1.1896784218684461e-7,350.0
15.46,1.784517632802669e-7,350.0
15.48,2.9741960546711153e-7,350.0
15.5,3.569035265605338e-7,350.0
15.52,2.3793568437368922e-7,350.0
15.54,1.1896784218684461e-7,350.0
15.56,4.7587136874737843e-7,350.0
15.58,2.3793568437368922e-7,350.0
15.6,4.7587136874737843e-7,350.0
15.62,2.9741960546711153e-7,350.0
15.64,4.163874476539561e-7,350.0
15.66,2.3793568437368922e-7,350.0
15.68,2.9741960546711153e-7,350.0
15.7,2.3793568437368922e-7,350.0
15.72,1.1896784218684461e-7,350.0
15.74,2.9741960546711153e-7,350.0
15.76,4.7587136874737843e-7,350.0
15.78,1.1896784218684461e-7,350.0
15.8,4.163874476539561e-7,350.0
15.82,3.569035265605338e-7,350.0
15.84,2.9741960546711153e-7,350.0
15.86,2.3793568437368922e-7,350.0
15.88,1.1896784218684461e-7,350.0
15.9,3.569035265605338e-7,350.0
15.92,1.1896784218684461e-7,350.0
15.94,2.3793568437368922e-7,350.0
15.96,3.569035265605338e-7,350.0
15.98,2.9741960546711153e-7,350.0
16.0,2.3793568437368922e-7,350.0
16.02,4.7587136874737843e-7,350.0
16.04,2.9741960546711153e-7,350.0
16.06,3.569035265605338e-7,350.0
16.08,2.9741960546711153e-7,350.0
16.1,5.948392109342231e-7,350.0
16.12,3.569035265605338e-7,350.0
16.14,1.784517632802669e-7,350.0
16.16,1.1896784218684461e-7,350.0
16.18,2.3793568437368922e-7,350.0
16.2,2.9741960546711153e-7,350.0
16.22,1.784517632802669e-7,350.0
16.24,3.569035265605338e-7,350.0
16.26,1.1896784218684461e-7,350.0
16.28,3.569035265605338e-7,350.0
16.3,6.543231320276453e-7,350.0
16.32,1.784517632802669e-7,350.0
16.34,2.3793568437368922e-7,350.0
16.36,2.3793568437368922e-7,350.0
16.38,1.784517632802669e-7,350.0
16.4,1.784517632802669e-7,350.0
16.42,4.163874476539561e-7,350.0
16.44,3.569035265605338e-7,350.0
16.46,2.3793568437368922e-7,350.0
16.48,5.9483921093422304e-8,350.0
16.5,2.9741960546711153e-7,350.0
16.52,4.163874476539561e-7,350.0
16.54,2.3793568437368922e-7,350.0
16.56,3.569035265605338e-7,350.0
16.58,1.784517632802669e-7,350.0
16.6,2.3793568437368922e-7,350.0
16.62,2.3793568437368922e-7,350.0
16.64,1.784517632802669e-7,350.0
16.66,1.784517632802669e-7,350.0
16.68,3.569035265605338e-7,350.0
16.7,2.9741960546711153e-7,350.0
16.72,1.784517632802669e-7,350.0
16.74,1.784517632802669e-7,350.0
16.76,2.3793568437368922e-7,350.0
16.78,2.3793568437368922e-7,350.0
16.8,2.3793568437368922e-7,350.0
16.82,7.138070531210676e-7,350.0
16.84,2.9741960546711153e-7,350.0
16.86,2.3793568437368922e-7,350.0
16.88,4.7587136874737843e-7,350.0
16.9,3.569035265605338e-7,350.0
16.92,4.163874476539561e-7,350.0
16.94,2.3793568437368922e-7,350.0
16.96,2.3793568437368922e-7,350.0
16.98,2.9741960546711153e-7,350.0
17.0,2.9741960546711153e-7,350.0
17.02,2.3793568437368922e-7,350.0
17.04,2.9741960546711153e-7,350.0
17.06,5.9483921093422304e-8,350.0
17.08,2.3793568437368922e-7,350.0
17.1,5.9483921093422304e-8,350.0
17.12,1.1896784218684461e-7,350.0
17.14,1.784517632802669e-7,350.0
17.16,1.784517632802669e-7,350.0
17.18,4.163874476539561e-7,350.0
17.2,0.0,350.0
17.22,4.7587136874737843e-7,350.0
17.24,2.9741960546711153e-7,350.0
17.26,5.353552898408007e-7,350.0
17.28,2.3793568437368922e-7,350.0
17.3,2.3793568437368922e-7,350.0
17.32,5.353552898408007e-7,350.0
17.34,3.569035265605338e-7,350.0
17.36,1.784517632802669e-7,350.0
17.38,1.784517632802669e-7,350.0
17.4,2.9741960546711153e-7,350.0
17.42,1.1896784218684461e-7,350.0
17.44,5.948392109342231e-7,350.0
17.46,4.163874476539561e-7,350.0
17.48,3.569035265605338e-7,350.0
17.5,5.9483921093422304e-8,350.0
17.52,2.9741960546711153e-7,350.0
17.54,2.9741960546711153e-7,350.0
17.56,3.569035265605338e-7,350.0
17.58,2.9741960546711153e-7,350.0
17.6,1.784517632802669e-7,350.0
17.62,1.784517632802669e-7,350.0
17.64,1.1896784218684461e-7,350.0
17.66,2.9741960546711153e-7,350.0
17.68,2.3793568437368922e-7,350.0
17.7,4.7587136874737843e-7,350.0
17.72,3.569035265605338e-7,350.0
17.74,2.9741960546711153e-7,350.0
17.76,2.3793568437368922e-7,350.0
17.78,1.784517632802669e-7,350.0
17.8,2.3793568437368922e-7,350.0
17.82,2.9741960546711153e-7,350.0
17.84,3.569035265605338e-7,350.0
17.86,3.569035265605338e-7,350.0
17.88,4.7587136874737843e-7,350.0
17.9,5.9483921093422304e-8,350.0
17.92,3.569035265605338e-7,350.0
17.94,2.3793568437368922e-7,350.0
17.96,4.7587136874737843e-7,350.0
17.98,1.1896784218684461e-7,350.0
18.0,5.353552898408007e-7,350.0
18.02,1.784517632802669e-7,350.0
18.04,4.7587136874737843e-7,350.0
18.06,5.9483921093422304e-8,350.0
18.08,1.784517632802669e-7,350.0
18.1,1.784517632802669e-7,350.0
18.12,1.1896784218684461e-7,350.0
18.14,3.569035265605338e-7,350.0
18.16,3.569035265605338e-7,350.0
18.18,1.1896784218684461e-7,350.0
18.2,3.569035265605338e-7,350.0
18.22,2.9741960546711153e-7,350.0
18.24,4.163874476539561e-7,350.0
18.26,3.569035265605338e-7,350.0
18.28,2.9741960546711153e-7,350.0
18.3,4.7587136874737843e-7,350.0
18.32,5.9483921093422304e-8,350.0
18.34,1.784517632802669e-7,350.0
18.36,5.948392109342231e-7,350.0
18.38,5.353552898408007e-7,350.0
18.4,2.3793568437368922e-7,350.0
18.42,4.163874476539561e-7,350.0
18.44,5.353552898408007e-7,350.0
18.46,2.9741960546711153e-7,350.0
18.48,1.784517632802669e-7,350.0
18.5,1.784517632802669e-7,350.0
18.52,4.163874476539561e-7,350.0
18.54,2.3793568437368922e-7,350.0
18.56,2.9741960546711153e-7,350.0
18.58,2.9741960546711153e-7,350.0
18.6,2.3793568437368922e-7,350.0
18.62,6.543231320276453e-7,350.0
18.64,1.1896784218684461e-7,350.0
18.66,1.784517632802669e-7,350.0
18.68,3.569035265605338e-7,350.0
18.7,2.3793568437368922e-7,350.0
18.72,2.9741960546711153e-7,350.0
18.74,1.784517632802669e-7,350.0
18.76,2.3793568437368922e-7,350.0
18.78,4.163874476539561e-7,350.0
18.8,4.7587136874737843e-7,350.0
18.82,1.784517632802669e-7,350.0
18.84,4.163874476539561e-7,350.0
18.86,1.784517632802669e-7,350.0
18.88,4.163874476539561e-7,350.0
18.9,8.327748953079122e-7,350.0
18.92,4.7587136874737843e-7,350.0
18.94,2.9741960546711153e-7,350.0
18.96,3.569035265605338e-7,350.0
18.98,3.569035265605338e-7,350.0
19.0,5.353552898408007e-7,350.0
19.02,2.9741960546711153e-7,350.0
19.04,2.3793568437368922e-7,350.0
19.06,2.9741960546711153e-7,350.0
19.08,2.9741960546711153e-7,350.0
19.1,1.784517632802669e-7,350.0
19.12,5.948392109342231e-7,350.0
19.14,2.9741960546711153e-7,350.0
19.16,2.9741960546711153e-7,350.0
19.18,2.9741960546711153e-7,350.0
19.2,1.784517632802669e-7,350.0
19.22,3.569035265605338e-7,350.0
19.24,2.9741960546711153e-7,350.0
19.26,2.3793568437368922e-7,350.0
19.28,1.1896784218684461e-7,350.0
19.3,3.569035265605338e-7,350.0
19.32,5.948392109342231e-7,350.0
19.34,3.569035265605338e-7,350.0
19.36,2.9741960546711153e-7,350.0
19.38,2.9741960546711153e-7,350.0
19.4,2.9741960546711153e-7,350.0
19.42,4.7587136874737843e-7,350.0
19.44,0.0,350.0
19.46,4.7587136874737843e-7,350.0
19.48,2.3793568437368922e-7,350.0
19.5,2.3793568437368922e-7,350.0
19.52,4.163874476539561e-7,350.0
19.54,4.163874476539561e-7,350.0
19.56,5.948392109342231e-7,350.0
19.58,4.163874476539561e-7,350.0
19.6,4.163874476539561e-7,350.0
19.62,1.1896784218684461e-7,350.0
19.64,7.7329097421449e-7,350.0
19.66,3.569035265605338e-7,350.0
19.68,5.353552898408007e-7,350.0
19.7,1.784517632802669e-7,350.0
19.72,2.9741960546711153e-7,350.0
19.74,3.569035265605338e-7,350.0
19.76,5.353552898408007e-7,350.0
19.78,6.543231320276453e-7,350.0
19.8,5.353552898408007e-7,350.0
19.82,4.7587136874737843e-7,350.0
19.84,3.569035265605338e-7,350.0
19.86,5.948392109342231e-7,350.0
19.88,2.9741960546711153e-7,350.0
19.9,4.163874476539561e-7,350.0
19.92,4.7587136874737843e-7,350.0
19.94,5.948392109342231e-7,350.0
19.96,4.163874476539561e-7,350.0
19.98,2.9741960546711153e-7,350.0
20.0,7.138070531210676e-7,350.0
20.02,2.3793568437368922e-7,350.0
20.04,1.784517632802669e-7,350.0
20.06,8.327748953079122e-7,350.0
20.08,4.7587136874737843e-7,350.0
20.1,6.543231320276453e-7,350.0
20.12,5.353552898408007e-7,350.0
20.14,4.163874476539561e-7,350.0
20.16,2.3793568437368922e-7,350.0
20.18,5.353552898408007e-7,350.0
20.2,4.7587136874737843e-7,350.0
20.22,5.948392109342231e-7,350.0
20.24,7.138070531210676e-7,350.0
20.26,6.543231320276453e-7,350.0
20.28,4.7587136874737843e-7,350.0
20.3,3.569035265605338e-7,350.0
20.32,6.543231320276453e-7,350.0
20.34,7.7329097421449e-7,350.0
20.36,2.3793568437368922e-7,350.0
20.38,5.948392109342231e-7,350.0
20.4,3.569035265605338e-7,350.0
20.42,5.948392109342231e-7,350.0
20.44,7.138070531210676e-7,350.0
20.46,7.138070531210676e-7,350.0
20.48,4.163874476539561e-7,350.0
20.5,5.948392109342231e-7,350.0
20.52,5.948392109342231e-7,350.0
20.54,3.569035265605338e-7,350.0
20.56,4.7587136874737843e-7,350.0
20.58,6.543231320276453e-7,350.0
20.6,8.922588164013345e-7,350.0
20.62,6.543231320276453e-7,350.0
20.64,3.569035265605338e-7,350.0
20.66,8.327748953079122e-7,350.0
20.68,5.9483921093422304e-8,350.0
20.7,5.353552898408007e-7,350.0
20.72,5.353552898408007e-7,350.0
20.74,5.948392109342231e-7,350.0
20.76,8.327748953079122e-7,350.0
20.78,2.3793568437368922e-7,350.0
20.8,4.163874476539561e-7,350.0
20.82,3.569035265605338e-7,350.0
20.84,5.353552898408007e-7,350.0
20.86,8.327748953079122e-7,350.0
20.88,7.7329097421449e-7,350.0
20.9,4.163874476539561e-7,350.0
20.92,4.7587136874737843e-7,350.0
20.94,5.353552898408007e-7,350.0
20.96,6.543231320276453e-7,350.0
20.98,5.948392109342231e-7,350.0
21.0,7.138070531210676e-7,350.0
21.02,5.948392109342231e-7,350.0
21.04,4.163874476539561e-7,350.0
21.06,8.327748953079122e-7,350.0
21.08,7.7329097421449e-7,350.0
21.1,6.543231320276453e-7,350.0
21.12,1.1301945007750237e-6,350.0
21.14,2.9741960546711153e-7,350.0
21.16,9.517427374947569e-7,350.0
21.18,2.9741960546711153e-7,350.0
21.2,8.327748953079122e-7,350.0
21.22,6.543231320276453e-7,350.0
21.24,1.1301945007750237e-6,350.0
21.26,7.138070531210676e-7,350.0
21.28,9.517427374947569e-7,350.0
21.3,1.0112266585881791e-6,350.0
21.32,5.353552898408007e-7,350.0
21.34,8.922588164013345e-7,350.0
21.36,7.7329097421449e-7,350.0
21.38,1.4276141062421352e-6,350.0
21.4,5.353552898408007e-7,350.0
21.42,5.948392109342231e-7,350.0
21.44,7.138070531210676e-7,350.0
21.46,8.327748953079122e-7,350.0
21.48,1.3086462640552907e-6,350.0
21.5,1.0707105796816014e-6,350.0
21.52,1.0112266585881791e-6,350.0
21.54,1.0707105796816014e-6,350.0
21.56,1.0112266585881791e-6,350.0
21.58,1.4276141062421352e-6,350.0
21.6,1.1896784218684461e-6,350.0
21.62,1.0112266585881791e-6,350.0
21.64,1.4870980273355575e-6,350.0
21.66,1.4870980273355575e-6,350.0
21.68,1.4870980273355575e-6,350.0
21.7,9.517427374947569e-7,350.0
21.72,1.4276141062421352e-6,350.0
21.74,1.1301945007750237e-6,350.0
21.76,2.200905080456625e-6,350.0
21.78,1.3086462640552907e-6,350.0
21.8,1.54658194842898e-6,350.0
21.82,1.368130185148713e-6,350.0
21.84,1.9034854749895137e-6,350.0
21.86,1.784517632802669e-6,350.0
21.88,2.0224533171763583e-6,350.0
21.9,2.0224533171763583e-6,350.0
21.92,1.7250337117092467e-6,350.0
21.94,2.141421159363203e-6,350.0
21.96,1.7250337117092467e-6,350.0
21.98,1.8440015538960913e-6,350.0
22.0,2.141421159363203e-6,350.0
22.02,1.962969396082936e-6,350.0
22.04,2.4388407648303145e-6,350.0
22.06,3.2716156601382267e-6,350.0
22.08,2.3198729226434696e-6,350.0
22.1,2.8552282124842704e-6,350.0
22.12,2.4388407648303145e-6,350.0
22.14,3.2121317390448044e-6,350.0
22.16,3.6880031077921825e-6,350.0
22.18,2.8552282124842704e-6,350.0
22.2,3.6285191866987603e-6,350.0
22.22,3.2716156601382267e-6,350.0
22.24,4.877681529660629e-6,350.0
22.26,4.520778003100095e-6,350.0
22.28,4.163874476539561e-6,350.0
22.3,5.472520740594852e-6,350.0
22.32,6.840650925743565e-6,350.0
22.34,7.7329097421449e-6,350.0
22.36,0.000010766589717909437,350.0
22.38,0.000011301945007750237,350.0
22.4,0.000014633044588981886,350.0
22.42,0.00001784517632802669,350.0
22.44,0.00002141421159363203,350.0
22.46,0.00002355563275299523,350.0
22.48,0.000026827248413133457,350.0
22.5,0.00003152647817951382,350.0
22.52,0.000035214481287306,350.0
22.54,0.00003646364363026787,350.0
22.56,0.0000440181016091325,350.0
22.58,0.0000496095901919142,350.0
22.6,0.000052940689773145846,350.0
22.62,0.00006388573125433556,350.0
22.64,0.00008369387697844517,350.0
22.66,0.00012872320524616587,350.0
22.68,0.0002526282128837645,350.0
22.7,0.0015585977004898511,350.0
22.72,0.01575354321061868,350.0
22.74,0.11485060310444228,350.0
22.76,0.0880299574065502,350.0
22.78,0.0035520228641726195,350.0
22.8,0.00048271201967312196,350.0
22.82,0.0002048626242457464,350.0
22.84,0.00010968835049627073,350.0
22.86,0.00006733579867775405,350.0
22.88,0.00004752765295364442,350.0
22.9,0.0000330730601279428,350.0
22.92,0.000022068534725659675,350.0
22.94,0.000019748661803016205,350.0
22.96,0.000014930464194448997,350.0
22.98,0.000013383882246020018,350.0
23.0,0.000011064009323376548,350.0
23.02,9.576911296040991e-6,350.0
23.04,7.970845426518589e-6,350.0
23.06,7.49497405777121e-6,350.0
23.08,5.888908188248808e-6,350.0
23.1,4.877681529660629e-6,350.0
23.12,4.639745845286939e-6,350.0
23.14,3.6880031077921825e-6,350.0
23.16,3.2716156601382267e-6,350.0
23.18,4.282842318726406e-6,350.0
23.2,3.747487028885605e-6,350.0
